ID_CLIENTE,DIAS_VENCIMIENTO,DIAS_PAGO_REAL,MONTO_CUOTA_MXN,MONTO_PAGADO_MXN
100055,-30,-33,2462.32,2462.32
100055,-60,-61,2613.18,2613.18
100055,-90,-92,2555.68,2555.68
100055,-120,-123,1967.06,1967.06
100055,-150,-153,593.94,296.97
100055,-180,-184,890.66,445.33
100055,-210,-211,2176.45,2176.45
100055,-240,-240,2370.32,2370.32
100055,-270,-272,2811.7,2811.7
100055,-300,-302,521.94,521.94
100055,-330,-332,1650.57,825.29
100055,-360,-362,772.65,772.65
100055,-390,-392,1926.82,1926.82
100056,-30,-31,2849.91,2849.91
100056,-60,-62,765.04,765.04
100056,-90,-90,2620.7,2620.7
100056,-120,-122,1833.42,1833.42
100056,-150,-153,2627.1,2627.1
100056,-180,-179,2963.91,2963.91
100056,-210,-212,725.74,362.87
100056,-240,-241,2702.95,1351.48
100056,-270,-272,2196.6,2196.6
100056,-300,-304,2015.74,1007.87
100056,-330,-331,2300.23,2300.23
100056,-360,-363,1472.42,1472.42
100056,-390,-394,553.63,553.63
100056,-420,-419,1248.69,1248.69
100056,-450,-449,759.19,759.19
100056,-480,-481,1581.69,1581.69
100056,-510,-514,655.74,655.74
100056,-540,-539,553.21,553.21
100056,-570,-569,1219.53,609.77
100056,-600,-602,2524.8,2524.8
100056,-630,-629,2733.27,2733.27
100056,-660,-659,2403.16,2403.16
100057,-30,-31,1943.4,1943.4
100057,-60,-65,1862.28,1862.28
100057,-90,-89,1476.65,1476.65
100057,-120,-124,2569.07,2569.07
100057,-150,-142,1214.02,1214.02
100057,-180,-166,1002.83,1002.83
100057,-210,-211,657.2,657.2
100057,-240,-233,2000.22,2000.22
100057,-270,-262,1260.58,1260.58
100057,-300,-299,984.02,984.02
100057,-330,-323,2141.88,2141.88
100057,-360,-359,530.41,530.41
100057,-390,-387,2833.85,2833.85
100057,-420,-412,1382.63,1382.63
100058,-30,-32,1139.84,1139.84
100058,-60,-49,1543.03,771.51
100058,-90,-78,1093.96,546.98
100058,-120,-108,1025.12,1025.12
100058,-150,-144,1492.33,1492.33
100058,-180,-179,1118.63,1118.63
100058,-210,-214,1776.22,1776.22
100058,-240,-244,1460.87,1460.87
100058,-270,-256,906.75,906.75
100058,-300,-301,2508.54,2508.54
100058,-330,-323,2215.83,2215.83
100058,-360,-359,2840.9,2840.9
100058,-390,-389,1325.12,1325.12
100058,-420,-407,916.11,916.11
100058,-450,-440,2005.05,2005.05
100058,-480,-485,2419.73,2419.73
100058,-510,-502,988.07,988.07
100058,-540,-531,2151.4,2151.4
100058,-570,-568,1376.74,688.37
100058,-600,-596,2483.06,2483.06
100059,-30,-31,1925.15,1925.15
100059,-60,-59,1398.33,1398.33
100059,-90,-93,2965.29,2965.29
100059,-120,-121,2891.93,2891.93
100059,-150,-151,2424.29,2424.29
100059,-180,-179,1737.89,1737.89
100059,-210,-214,2615.09,2615.09
100059,-240,-243,536.49,536.49
100059,-270,-273,2319.18,2319.18
100059,-300,-300,1588.19,1588.19
100059,-330,-332,617.27,617.27
100059,-360,-365,821.83,821.83
100059,-390,-390,826.25,826.25
100059,-420,-425,1989.8,1989.8
100059,-450,-451,2917.57,2917.57
100059,-480,-484,1323.04,1323.04
100059,-510,-515,2803.01,2803.01
100059,-540,-540,570.79,285.39
100059,-570,-570,2881.8,2881.8
100059,-600,-600,914.61,914.61
100059,-630,-629,2098.34,2098.34
100060,-30,-33,2374.41,2374.41
100060,-60,-64,2373.91,2373.91
100060,-90,-93,964.05,964.05
100060,-120,-119,1745.42,1745.42
100060,-150,-153,2479.37,2479.37
100060,-180,-183,1003.78,501.89
100060,-210,-214,1219.26,609.63
100060,-240,-240,2934.02,2934.02
100060,-270,-271,1671.4,1671.4
100060,-300,-304,636.79,636.79
100060,-330,-334,2335.43,2335.43
100060,-360,-365,1723.3,1723.3
100060,-390,-391,1940.75,1940.75
100060,-420,-424,2599.33,2599.33
100060,-450,-454,2455.65,2455.65
100060,-480,-480,2902.36,2902.36
100060,-510,-510,765.84,765.84
100060,-540,-541,813.02,813.02
100060,-570,-573,2376.67,2376.67
100061,-30,-30,1289.22,1289.22
100061,-60,-65,1537.67,1537.67
100061,-90,-95,1773.85,1773.85
100061,-120,-119,924.91,924.91
100061,-150,-153,1751.69,1751.69
100061,-180,-182,1702.91,851.46
100061,-210,-213,1460.0,1460.0
100061,-240,-240,2683.59,1341.8
100061,-270,-269,1976.12,1976.12
100061,-300,-304,1475.79,1475.79
100061,-330,-332,2395.88,2395.88
100061,-360,-362,1759.23,1759.23
100061,-390,-395,2601.73,2601.73
100061,-420,-423,503.73,503.73
100061,-450,-453,1931.26,1931.26
100061,-480,-481,1810.46,1810.46
100061,-510,-509,2369.62,2369.62
100062,-30,-31,1583.06,1583.06
100062,-60,-63,2782.53,2782.53
100062,-90,-93,2916.56,1458.28
100062,-120,-121,1552.56,1552.56
100062,-150,-151,2466.91,2466.91
100062,-180,-185,541.33,541.33
100062,-210,-210,1513.06,1513.06
100062,-240,-245,801.33,400.66
100062,-270,-269,2269.93,2269.93
100062,-300,-304,1568.17,1568.17
100062,-330,-334,912.43,456.21
100062,-360,-359,1882.75,1882.75
100062,-390,-391,1344.93,1344.93
100062,-420,-422,1043.61,1043.61
100062,-450,-450,1364.07,1364.07
100062,-480,-485,1531.79,1531.79
100062,-510,-513,1690.13,1690.13
100062,-540,-543,629.85,314.92
100062,-570,-572,980.09,980.09
100062,-600,-600,606.3,606.3
100062,-630,-635,2023.71,2023.71
100063,-30,-33,2902.87,2902.87
100063,-60,-56,554.23,554.23
100063,-90,-88,2231.91,1115.96
100063,-120,-124,2078.94,2078.94
100063,-150,-153,1668.67,1668.67
100063,-180,-166,2949.88,2949.88
100063,-210,-213,1349.69,1349.69
100063,-240,-239,2593.02,2593.02
100063,-270,-269,1155.27,1155.27
100064,-30,-29,1130.5,565.25
100064,-60,-63,2893.31,2893.31
100064,-90,-95,2262.34,2262.34
100064,-120,-122,2797.35,2797.35
100064,-150,-153,1833.88,1833.88
100064,-180,-180,2988.94,2988.94
100064,-210,-211,2607.43,1303.71
100065,-30,-31,1119.66,1119.66
100065,-60,-61,1279.47,1279.47
100065,-90,-92,1881.16,1881.16
100065,-120,-121,609.12,609.12
100065,-150,-153,2655.91,2655.91
100065,-180,-185,2972.66,2972.66
100066,-30,-32,2321.95,2321.95
100066,-60,-60,2127.8,2127.8
100066,-90,-81,645.61,645.61
100066,-120,-120,2668.37,2668.37
100066,-150,-150,1006.78,503.39
100066,-180,-170,589.76,589.76
100066,-210,-196,2032.62,2032.62
100066,-240,-236,2836.6,2836.6
100066,-270,-258,2895.39,2895.39
100066,-300,-302,1808.95,1808.95
100066,-330,-317,797.96,797.96
100066,-360,-347,2678.41,2678.41
100066,-390,-393,1530.55,1530.55
100066,-420,-410,2765.39,2765.39
100066,-450,-453,2582.9,2582.9
100066,-480,-479,682.14,682.14
100067,-30,-34,1576.91,1576.91
100067,-60,-62,2802.3,2802.3
100067,-90,-90,2700.95,2700.95
100067,-120,-120,881.64,881.64
100067,-150,-149,1140.31,1140.31
100067,-180,-181,1784.12,1784.12
100067,-210,-211,1627.81,1627.81
100067,-240,-242,2246.73,2246.73
100067,-270,-274,2184.07,2184.07
100067,-300,-304,1029.66,1029.66
100067,-330,-332,1824.31,1824.31
100067,-360,-362,1028.61,1028.61
100067,-390,-395,2065.2,2065.2
100067,-420,-423,2496.42,2496.42
100068,-30,-29,2007.96,2007.96
100068,-60,-65,2579.57,2579.57
100068,-90,-77,2825.82,2825.82
100068,-120,-121,2376.67,2376.67
100068,-150,-142,1341.1,1341.1
100068,-180,-171,2965.63,2965.63
100068,-210,-208,910.45,910.45
100069,-30,-28,1210.23,1210.23
100069,-60,-57,1851.18,925.59
100069,-90,-88,1043.47,1043.47
100069,-120,-114,703.06,703.06
100069,-150,-151,1609.78,1609.78
100069,-180,-183,1243.52,1243.52
100069,-210,-210,868.32,868.32
100069,-240,-245,1820.05,1820.05
100069,-270,-275,2063.97,2063.97
100069,-300,-286,2500.68,2500.68
100069,-330,-317,2383.34,2383.34
100069,-360,-357,1522.53,1522.53
100069,-390,-394,2727.42,2727.42
100069,-420,-425,557.76,557.76
100069,-450,-448,1947.57,1947.57
100069,-480,-471,1984.91,1984.91
100069,-510,-504,1984.75,1984.75
100069,-540,-531,758.73,758.73
100069,-570,-562,2162.61,2162.61
100069,-600,-604,1962.98,1962.98
100070,-30,-17,594.74,297.37
100070,-60,-58,1091.45,545.73
100070,-90,-93,2900.41,1450.2
100070,-120,-119,2309.02,2309.02
100070,-150,-149,1756.38,1756.38
100070,-180,-175,1239.87,1239.87
100070,-210,-210,1294.63,647.32
100070,-240,-237,824.73,824.73
100070,-270,-257,2015.01,2015.01
100070,-300,-300,1272.32,1272.32
100070,-330,-323,2400.09,2400.09
100070,-360,-364,2420.33,2420.33
100070,-390,-395,2241.13,2241.13
100071,-30,-34,1530.45,1530.45
100071,-60,-48,1456.62,1456.62
100071,-90,-78,2928.02,2928.02
100071,-120,-106,1003.66,1003.66
100071,-150,-153,1289.71,1289.71
100071,-180,-175,2758.98,2758.98
100071,-210,-198,2851.3,2851.3
100071,-240,-237,2011.07,2011.07
100071,-270,-274,2462.49,1231.24
100071,-300,-302,2245.87,2245.87
100071,-330,-321,1480.23,1480.23
100071,-360,-359,1939.83,1939.83
100071,-390,-385,1500.07,1500.07
100071,-420,-412,1300.52,1300.52
100072,-30,-32,1008.58,1008.58
100072,-60,-56,2312.26,2312.26
100072,-90,-76,2461.73,2461.73
100072,-120,-121,706.37,706.37
100072,-150,-147,524.79,524.79
100073,-30,-19,642.05,642.05
100073,-60,-59,1244.38,1244.38
100073,-90,-86,2171.7,2171.7
100073,-120,-119,2478.39,2478.39
100073,-150,-153,1812.95,1812.95
100073,-180,-167,1864.67,1864.67
100074,-30,-16,2813.32,1406.66
100074,-60,-46,939.22,939.22
100074,-90,-89,981.95,981.95
100074,-120,-118,2811.31,2811.31
100074,-150,-155,706.92,706.92
100074,-180,-172,1943.39,971.7
100074,-210,-210,1868.35,1868.35
100074,-240,-244,2379.45,2379.45
100074,-270,-271,2630.76,2630.76
100074,-300,-287,1936.5,1936.5
100074,-330,-322,1051.24,525.62
100074,-360,-359,1425.16,1425.16
100074,-390,-394,1276.15,1276.15
100074,-420,-424,2815.12,2815.12
100074,-450,-446,2372.67,2372.67
100074,-480,-483,2989.65,2989.65
100074,-510,-511,1556.6,1556.6
100074,-540,-540,1877.62,1877.62
100075,-30,-31,1245.92,1245.92
100075,-60,-62,2533.9,2533.9
100075,-90,-91,1266.81,1266.81
100075,-120,-120,2790.07,2790.07
100075,-150,-151,1890.83,1890.83
100075,-180,-182,2358.45,2358.45
100075,-210,-215,589.08,589.08
100075,-240,-244,982.36,982.36
100075,-270,-275,2003.93,2003.93
100075,-300,-300,1341.1,1341.1
100075,-330,-331,2541.8,2541.8
100075,-360,-363,1388.95,1388.95
100075,-390,-393,1300.94,1300.94
100075,-420,-421,593.09,593.09
100075,-450,-455,943.12,943.12
100075,-480,-482,2185.64,2185.64
100075,-510,-515,1194.12,597.06
100076,-30,-27,2903.82,1451.91
100076,-60,-58,2720.72,1360.36
100076,-90,-92,576.01,576.01
100076,-120,-125,2744.45,2744.45
100076,-150,-136,2969.39,2969.39
100076,-180,-182,1367.4,1367.4
100077,-30,-31,807.89,807.89
100077,-60,-59,2636.83,2636.83
100077,-90,-92,2085.19,2085.19
100077,-120,-110,1747.42,1747.42
100077,-150,-152,2091.43,2091.43
100077,-180,-177,616.06,616.06
100077,-210,-214,1628.96,1628.96
100077,-240,-230,2800.72,2800.72
100077,-270,-271,1099.57,1099.57
100077,-300,-290,619.66,619.66
100077,-330,-334,593.53,593.53
100077,-360,-363,1060.22,1060.22
100077,-390,-376,1978.84,1978.84
100077,-420,-420,2315.89,2315.89
100078,-30,-35,2372.94,2372.94
100078,-60,-61,2993.35,2993.35
100078,-90,-94,1087.38,1087.38
100078,-120,-119,2297.34,1148.67
100078,-150,-154,797.82,797.82
100078,-180,-184,1792.62,1792.62
100078,-210,-214,907.16,907.16
100078,-240,-245,1181.25,1181.25
100078,-270,-274,2237.28,2237.28
100078,-300,-305,1989.22,1989.22
100078,-330,-333,2977.46,2977.46
100078,-360,-363,963.73,963.73
100078,-390,-391,1363.79,1363.79
100079,-30,-32,2368.99,2368.99
100079,-60,-64,803.83,803.83
100079,-90,-92,1999.45,1999.45
100079,-120,-120,1775.36,1775.36
100079,-150,-151,720.73,720.73
100079,-180,-183,1768.43,1768.43
100079,-210,-215,843.41,843.41
100079,-240,-240,1199.45,1199.45
100079,-270,-274,1994.11,1994.11
100079,-300,-300,2466.71,2466.71
100079,-330,-333,1399.64,1399.64
100079,-360,-361,2525.23,2525.23
100079,-390,-393,934.05,934.05
100079,-420,-424,757.32,757.32
100079,-450,-455,1028.75,1028.75
100080,-30,-17,2375.49,2375.49
100080,-60,-63,2244.13,2244.13
100080,-90,-91,2211.32,2211.32
100080,-120,-114,2070.16,2070.16
100080,-150,-150,1565.87,1565.87
100080,-180,-166,2905.88,2905.88
100080,-210,-197,2246.65,2246.65
100080,-240,-241,1426.05,713.03
100080,-270,-274,580.19,580.19
100080,-300,-300,1024.72,1024.72
100080,-330,-332,1170.65,585.33
100080,-360,-351,1665.74,1665.74
100080,-390,-390,1250.84,625.42
100080,-420,-406,1981.58,1981.58
100080,-450,-439,2609.58,2609.58
100080,-480,-478,1830.92,1830.92
100080,-510,-496,2716.25,2716.25
100080,-540,-539,1950.6,975.3
100080,-570,-558,1468.94,1468.94
100080,-600,-592,2429.88,2429.88
100081,-30,-31,747.11,747.11
100081,-60,-64,1386.3,1386.3
100081,-90,-93,597.93,597.93
100081,-120,-124,2717.55,2717.55
100081,-150,-155,2077.56,2077.56
100081,-180,-179,2829.42,2829.42
100081,-210,-212,1928.31,1928.31
100081,-240,-239,2753.75,2753.75
100081,-270,-275,2558.54,2558.54
100081,-300,-300,950.55,950.55
100081,-330,-331,1715.2,1715.2
100081,-360,-361,2854.13,1427.07
100081,-390,-391,2725.51,2725.51
100081,-420,-424,1005.67,1005.67
100081,-450,-452,2347.26,1173.63
100082,-30,-33,1606.57,1606.57
100082,-60,-62,1995.75,1995.75
100082,-90,-93,1686.78,843.39
100082,-120,-123,1154.84,577.42
100082,-150,-150,1308.84,1308.84
100082,-180,-179,1883.43,1883.43
100083,-30,-33,713.15,713.15
100083,-60,-65,2156.29,2156.29
100083,-90,-90,2142.44,2142.44
100083,-120,-120,2922.75,2922.75
100083,-150,-152,1535.33,1535.33
100083,-180,-182,2975.39,2975.39
100083,-210,-211,2345.33,2345.33
100083,-240,-243,1173.76,1173.76
100083,-270,-273,1013.53,1013.53
100083,-300,-302,1290.21,1290.21
100083,-330,-330,2639.15,2639.15
100083,-360,-364,880.33,880.33
100083,-390,-394,1280.14,640.07
100083,-420,-420,1097.13,1097.13
100083,-450,-452,1577.43,1577.43
100083,-480,-484,1425.45,1425.45
100083,-510,-515,2041.5,2041.5
100083,-540,-540,616.7,616.7
100083,-570,-573,1556.9,1556.9
100083,-600,-604,2092.12,2092.12
100083,-630,-629,851.02,851.02
100083,-660,-664,990.72,990.72
100083,-690,-690,2735.1,2735.1
100084,-30,-31,1440.45,1440.45
100084,-60,-47,854.61,854.61
100084,-90,-77,1809.18,1809.18
100084,-120,-123,2322.34,2322.34
100084,-150,-147,528.19,528.19
100084,-180,-185,1456.61,1456.61
100084,-210,-207,804.42,804.42
100084,-240,-239,1537.96,1537.96
100084,-270,-262,1706.16,1706.16
100084,-300,-286,2874.37,2874.37
100085,-30,-16,1038.31,1038.31
100085,-60,-56,2685.14,2685.14
100085,-90,-85,2578.25,1289.12
100085,-120,-118,966.3,483.15
100085,-150,-137,2176.83,2176.83
100085,-180,-168,1445.71,1445.71
100085,-210,-200,2776.06,2776.06
100085,-240,-235,2271.41,2271.41
100085,-270,-257,1812.27,1812.27
100085,-300,-303,1350.79,675.4
100085,-330,-331,1919.72,1919.72
100086,-30,-29,2999.47,1499.73
100086,-60,-59,2575.77,2575.77
100086,-90,-77,1487.76,743.88
100086,-120,-124,2017.49,2017.49
100086,-150,-143,1430.02,1430.02
100086,-180,-182,1851.07,1851.07
100086,-210,-198,2441.65,2441.65
100086,-240,-226,2356.68,2356.68
100086,-270,-265,2982.99,2982.99
100086,-300,-291,761.13,761.13
100086,-330,-331,1632.4,1632.4
100086,-360,-354,2336.12,2336.12
100086,-390,-391,2841.03,2841.03
100086,-420,-406,1889.76,1889.76
100086,-450,-443,1238.48,1238.48
100086,-480,-469,1530.65,1530.65
100086,-510,-503,1422.36,1422.36
100087,-30,-33,1664.85,1664.85
100087,-60,-64,2154.45,2154.45
100087,-90,-90,2190.39,2190.39
100087,-120,-123,2149.31,2149.31
100087,-150,-155,2930.4,2930.4
100087,-180,-182,2093.89,2093.89
100087,-210,-214,1962.35,1962.35
100087,-240,-244,2845.02,2845.02
100087,-270,-275,1324.95,1324.95
100087,-300,-304,926.95,926.95
100087,-330,-334,2470.66,2470.66
100087,-360,-359,2041.36,2041.36
100087,-390,-390,1796.0,1796.0
100087,-420,-420,1658.17,1658.17
100088,-30,-35,2799.08,2799.08
100088,-60,-59,2800.89,2800.89
100088,-90,-94,2669.99,2669.99
100088,-120,-125,1298.52,1298.52
100088,-150,-155,2485.4,2485.4
100088,-180,-184,1052.55,1052.55
100088,-210,-213,2636.39,2636.39
100088,-240,-245,1672.71,1672.71
100088,-270,-272,1447.39,1447.39
100088,-300,-305,1404.99,1404.99
100088,-330,-330,942.8,942.8
100088,-360,-359,1853.24,1853.24
100088,-390,-389,2569.97,2569.97
100088,-420,-422,630.75,630.75
100088,-450,-451,2426.41,2426.41
100088,-480,-483,2871.09,2871.09
100088,-510,-513,1761.01,1761.01
100089,-30,-28,2280.28,2280.28
100089,-60,-61,711.23,355.62
100089,-90,-92,2862.87,2862.87
100089,-120,-125,1887.51,1887.51
100089,-150,-147,1412.44,1412.44
100089,-180,-185,1889.41,1889.41
100089,-210,-207,1897.87,1897.87
100089,-240,-242,2239.47,2239.47
100089,-270,-273,609.95,609.95
100089,-300,-303,1354.14,1354.14
100089,-330,-332,2641.9,2641.9
100089,-360,-350,1118.5,1118.5
100090,-30,-29,2611.86,1305.93
100090,-60,-61,521.12,521.12
100090,-90,-94,519.65,519.65
100090,-120,-125,2092.74,2092.74
100090,-150,-155,2874.52,2874.52
100090,-180,-185,2736.37,2736.37
100090,-210,-209,746.29,746.29
100090,-240,-242,1793.75,1793.75
100090,-270,-273,1638.83,1638.83
100090,-300,-304,1113.74,1113.74
100090,-330,-335,2958.54,2958.54
100091,-30,-32,2993.66,2993.66
100091,-60,-63,1091.7,1091.7
100091,-90,-89,2958.13,1479.06
100091,-120,-120,654.47,654.47
100091,-150,-153,2510.19,2510.19
100091,-180,-182,1482.3,1482.3
100091,-210,-215,1719.12,1719.12
100091,-240,-244,2687.26,2687.26
100091,-270,-275,1026.07,1026.07
100092,-30,-30,1163.27,1163.27
100092,-60,-62,2586.77,2586.77
100092,-90,-89,2699.92,2699.92
100092,-120,-125,2461.24,1230.62
100092,-150,-155,2145.26,1072.63
100092,-180,-181,575.69,575.69
100092,-210,-210,2901.92,2901.92
100092,-240,-242,1170.81,1170.81
100092,-270,-274,1736.04,868.02
100092,-300,-300,770.68,770.68
100092,-330,-329,2965.54,2965.54
100092,-360,-364,888.28,888.28
100092,-390,-390,2873.62,1436.81
100092,-420,-423,2186.4,2186.4
100092,-450,-450,1909.91,1909.91
100092,-480,-485,2935.17,2935.17
100092,-510,-511,732.41,366.2
100092,-540,-545,2347.43,1173.72
100092,-570,-575,2349.68,2349.68
100092,-600,-604,2055.17,2055.17
100092,-630,-633,1220.28,1220.28
100092,-660,-662,1566.77,783.38
100093,-30,-20,1084.33,1084.33
100093,-60,-52,2178.75,1089.38
100093,-90,-91,2133.69,2133.69
100093,-120,-108,1690.68,1690.68
100093,-150,-146,1366.02,1366.02
100093,-180,-179,1255.53,1255.53
100093,-210,-211,1508.9,1508.9
100093,-240,-228,2023.15,2023.15
100093,-270,-275,1908.6,1908.6
100093,-300,-295,1997.62,1997.62
100093,-330,-330,2981.14,2981.14
100093,-360,-363,1322.14,1322.14
100093,-390,-383,1135.07,1135.07
100093,-420,-425,936.64,936.64
100093,-450,-436,2213.92,2213.92
100093,-480,-479,2444.43,2444.43
100093,-510,-502,2377.94,2377.94
100093,-540,-544,2111.13,2111.13
100094,-30,-31,1447.08,1447.08
100094,-60,-65,1466.05,1466.05
100094,-90,-92,1336.97,1336.97
100094,-120,-123,2096.7,1048.35
100094,-150,-149,685.43,685.43
100094,-180,-182,2846.16,2846.16
100094,-210,-211,1015.58,1015.58
100094,-240,-240,1293.88,1293.88
100094,-270,-271,646.61,646.61
100095,-30,-34,2842.94,2842.94
100095,-60,-63,2137.75,2137.75
100095,-90,-95,676.53,676.53
100095,-120,-121,1800.1,1800.1
100095,-150,-153,1942.36,1942.36
100095,-180,-185,957.85,957.85
100095,-210,-210,1513.19,1513.19
100095,-240,-242,582.42,291.21
100096,-30,-33,2507.88,2507.88
100096,-60,-64,1381.3,1381.3
100096,-90,-92,745.95,745.95
100096,-120,-120,805.19,402.59
100096,-150,-152,820.07,820.07
100096,-180,-184,2119.56,2119.56
100096,-210,-210,2162.68,2162.68
100096,-240,-242,1832.12,1832.12
100096,-270,-275,1827.38,1827.38
100096,-300,-304,1625.96,1625.96
100097,-30,-31,1635.54,1635.54
100097,-60,-60,1342.04,1342.04
100097,-90,-89,2707.38,2707.38
100097,-120,-124,1889.22,1889.22
100097,-150,-152,1524.57,1524.57
100097,-180,-184,972.96,486.48
100097,-210,-215,1334.13,1334.13
100097,-240,-241,2985.61,2985.61
100097,-270,-274,1147.25,1147.25
100097,-300,-305,1084.65,1084.65
100098,-30,-32,1214.79,1214.79
100098,-60,-59,1738.28,1738.28
100098,-90,-93,2008.17,2008.17
100098,-120,-119,2434.39,2434.39
100098,-150,-152,1504.59,752.29
100098,-180,-185,1428.63,1428.63
100098,-210,-215,2636.61,2636.61
100098,-240,-239,734.52,367.26
100098,-270,-270,1303.22,1303.22
100098,-300,-303,989.89,989.89
100098,-330,-333,2649.62,1324.81
100098,-360,-361,1777.73,1777.73
100098,-390,-393,1931.31,1931.31
100098,-420,-419,2070.86,1035.43
100098,-450,-450,2075.49,1037.75
100098,-480,-485,1855.87,1855.87
100098,-510,-511,1522.74,1522.74
100098,-540,-541,1946.91,1946.91
100098,-570,-572,1144.44,1144.44
100099,-30,-18,947.16,947.16
100099,-60,-62,2756.46,2756.46
100099,-90,-82,523.99,523.99
100099,-120,-113,549.29,549.29
100099,-150,-150,2205.3,2205.3
100099,-180,-183,1820.2,1820.2
100099,-210,-212,1915.52,1915.52
100099,-240,-236,2595.54,2595.54
100099,-270,-265,1039.06,1039.06
100099,-300,-286,2514.26,2514.26
100099,-330,-326,1987.26,1987.26
100099,-360,-351,2284.2,2284.2
100099,-390,-393,2891.02,2891.02
100099,-420,-422,1488.37,1488.37
100099,-450,-437,680.78,680.78
100099,-480,-472,914.19,914.19
100099,-510,-502,2118.76,2118.76
100099,-540,-533,1718.24,1718.24
100099,-570,-571,2203.65,2203.65
100099,-600,-590,2663.78,2663.78
100099,-630,-631,730.55,365.27
100099,-660,-654,1088.58,1088.58
100099,-690,-685,2404.11,2404.11
100100,-30,-30,523.48,523.48
100100,-60,-62,1989.88,1989.88
100100,-90,-89,2209.59,2209.59
100100,-120,-121,856.8,856.8
100100,-150,-152,2116.65,1058.32
100100,-180,-182,2417.14,2417.14
100100,-210,-209,1003.97,1003.97
100100,-240,-241,1702.82,1702.82
100100,-270,-269,1470.0,1470.0
100100,-300,-299,1523.23,1523.23
100100,-330,-333,900.7,900.7
100100,-360,-365,1181.83,590.91
100100,-390,-393,984.07,984.07
100100,-420,-423,2374.63,2374.63
100100,-450,-455,1174.31,1174.31
100100,-480,-480,2521.47,2521.47
100100,-510,-513,2129.33,2129.33
100100,-540,-543,1910.27,1910.27
100100,-570,-574,1372.4,1372.4
100100,-600,-601,2654.49,2654.49
100100,-630,-631,1595.41,1595.41
100101,-30,-32,938.83,938.83
100101,-60,-63,2201.95,2201.95
100101,-90,-87,2912.8,2912.8
100101,-120,-112,1219.1,1219.1
100101,-150,-155,563.81,563.81
100101,-180,-182,940.53,940.53
100101,-210,-201,895.37,895.37
100101,-240,-239,2611.14,2611.14
100101,-270,-275,2628.65,2628.65
