ID_CLIENTE,DIAS_DESDE_CREDITO,MONTO_DEUDA_ACTUAL_MXN,CREDITO_ACTIVO
100188.0,-2842,82857.75,Cerrado
100188.0,-2171,229864.7,Activo
100188.0,-2881,291642.96,Cerrado
100189.0,-585,90039.68,Activo
100190.0,-1756,62005.97,Activo
100190.0,-2791,240800.86,Cerrado
100190.0,-397,287161.98,Cerrado
100191.0,-230,4301.57,Cerrado
100191.0,-864,13032.16,Activo
100191.0,-652,13013.35,Activo
100191.0,-398,10089.43,Activo
100191.0,-896,10917.81,Activo
100191.0,-198,9537.48,Cerrado
100192.0,-246,1788.16,Activo
100192.0,-129,2907.82,Cerrado
100192.0,-489,10421.88,Cerrado
100192.0,-538,9844.23,Cerrado
100192.0,-479,7491.81,Activo
100193.0,-197,3033.16,Activo
100193.0,-383,9685.61,Cerrado
100193.0,-304,3212.85,Cerrado
100193.0,-398,11198.37,Activo
100193.0,-336,12710.88,Activo
100194.0,-2833,224705.21,Activo
100194.0,-2552,189734.08,Cerrado
100195.0,-42,6779.57,Cerrado
100195.0,-949,10013.7,Activo
100195.0,-941,11219.49,Activo
100195.0,-478,10480.47,Activo
100195.0,-464,13891.19,Activo
100196.0,-838,4927.99,Activo
100196.0,-496,12085.75,Cerrado
100196.0,-765,7944.4,Cerrado
100196.0,-763,14018.39,Cerrado
100197.0,-801,5255.01,Activo
100197.0,-124,12580.92,Activo
100197.0,-826,7554.5,Activo
100197.0,-536,12675.19,Cerrado
100197.0,-447,2360.69,Cerrado
100197.0,-140,11549.54,Activo
100197.0,-420,4591.83,Activo
100197.0,-889,13102.82,Cerrado
100198.0,-914,2484.1,Cerrado
100198.0,-548,1006.65,Activo
100198.0,-804,9658.67,Cerrado
100198.0,-685,3006.79,Cerrado
100198.0,-968,9637.22,Activo
100198.0,-700,13719.11,Activo
100199.0,-77,1423.3,Activo
100199.0,-338,12716.84,Activo
100199.0,-83,14509.98,Activo
100199.0,-622,2656.92,Activo
100199.0,-231,5959.9,Activo
100199.0,-402,3125.82,Cerrado
100200.0,-21,8632.08,Activo
100200.0,-251,1906.4,Cerrado
100200.0,-857,10150.21,Activo
100200.0,-804,5084.35,Cerrado
100200.0,-686,7853.31,Cerrado
100200.0,-129,14602.57,Cerrado
100200.0,-809,4755.38,Activo
100200.0,-109,2867.74,Activo
100201.0,-1763,230274.74,Cerrado
100201.0,-781,54489.88,Cerrado
100201.0,-1815,106441.37,Cerrado
100202.0,-915,13357.65,Cerrado
100202.0,-404,12950.89,Cerrado
100202.0,-80,6277.76,Activo
100202.0,-705,11564.16,Activo
100202.0,-63,6582.09,Activo
100202.0,-204,11238.39,Activo
100203.0,-995,6379.49,Cerrado
100203.0,-821,6324.63,Activo
100203.0,-313,9856.37,Activo
100203.0,-15,3429.22,Activo
100204.0,-749,13561.46,Cerrado
100204.0,-583,14551.8,Activo
100204.0,-690,8564.41,Activo
100204.0,-96,7770.03,Cerrado
100204.0,-13,5917.41,Cerrado
100204.0,-382,3414.84,Cerrado
100205.0,-1346,288790.94,Cerrado
100206.0,-1475,198009.35,Cerrado
100206.0,-2748,190496.72,Cerrado
100207.0,-815,4180.65,Activo
100207.0,-898,5717.88,Activo
100207.0,-65,12869.28,Cerrado
100207.0,-973,11365.13,Activo
100207.0,-446,10185.34,Activo
100208.0,-2779,54077.65,Cerrado
100209.0,-334,33207.71,Activo
100209.0,-591,263711.38,Activo
100209.0,-2936,27272.96,Activo
100210.0,-622,270713.86,Cerrado
100210.0,-2440,292216.93,Activo
100211.0,-2887,23954.75,Activo
100212.0,-141,10579.06,Cerrado
100212.0,-927,9965.44,Activo
100212.0,-928,4636.0,Activo
100212.0,-44,4460.26,Activo
100212.0,-13,4178.97,Cerrado
100213.0,-948,4866.74,Activo
100213.0,-205,6853.83,Activo
100213.0,-404,6517.94,Activo
100213.0,-602,9652.63,Activo
100214.0,-363,12774.51,Activo
100214.0,-622,9587.7,Activo
100214.0,-577,7116.02,Cerrado
100214.0,-949,12543.85,Activo
100214.0,-91,5861.74,Activo
100215.0,-635,5938.45,Activo
100215.0,-295,3325.08,Cerrado
100215.0,-522,12850.22,Activo
100215.0,-370,3787.66,Activo
100215.0,-872,4175.98,Activo
100215.0,-810,8279.22,Activo
100216.0,-531,7055.32,Activo
100216.0,-488,11674.94,Activo
100216.0,-222,5828.88,Cerrado
100216.0,-713,13845.68,Activo
100216.0,-340,8625.74,Activo
100216.0,-598,1505.51,Cerrado
100217.0,-225,2187.98,Cerrado
100217.0,-44,11065.8,Activo
100217.0,-181,12783.82,Activo
100217.0,-551,8892.67,Activo
100217.0,-706,7074.49,Activo
100217.0,-383,11555.58,Cerrado
100217.0,-992,12539.53,Activo
100217.0,-307,5960.66,Cerrado
100218.0,-896,9127.82,Cerrado
100218.0,-631,6015.01,Activo
100218.0,-791,12881.13,Cerrado
100218.0,-84,9132.0,Cerrado
100218.0,-276,1073.12,Activo
100218.0,-198,7096.09,Activo
100218.0,-985,8384.61,Cerrado
100219.0,-382,9290.71,Cerrado
100219.0,-534,8497.62,Activo
100219.0,-985,2823.9,Cerrado
100219.0,-97,3436.85,Activo
100219.0,-87,4252.03,Activo
100219.0,-43,7653.14,Activo
100220.0,-130,8443.47,Activo
100220.0,-247,6549.3,Activo
100220.0,-83,4540.24,Activo
100220.0,-983,14991.97,Activo
100220.0,-510,1597.56,Cerrado
100221.0,-319,232708.85,Activo
100221.0,-2037,197590.03,Cerrado
100221.0,-509,210453.12,Activo
100222.0,-1824,255195.34,Activo
100222.0,-710,73938.43,Activo
100223.0,-2311,215312.68,Cerrado
100224.0,-258,14140.5,Activo
100224.0,-83,11545.86,Activo
100224.0,-192,5507.34,Activo
100224.0,-396,4853.2,Activo
100224.0,-16,6568.09,Cerrado
100224.0,-107,11773.39,Activo
100224.0,-884,14967.14,Activo
100224.0,-576,14239.03,Cerrado
100225.0,-565,3242.63,Activo
100225.0,-485,14340.27,Activo
100225.0,-665,2700.37,Activo
100225.0,-460,11678.52,Activo
100225.0,-651,2448.9,Activo
100225.0,-239,4789.25,Activo
100225.0,-402,2737.93,Cerrado
100225.0,-492,11935.12,Activo
100226.0,-723,6914.5,Cerrado
100226.0,-196,12422.18,Activo
100226.0,-183,2024.93,Cerrado
100226.0,-172,9098.79,Activo
100226.0,-322,3719.65,Cerrado
100226.0,-425,9160.45,Activo
100227.0,-1919,93930.95,Cerrado
100227.0,-1590,221186.69,Activo
100227.0,-357,115737.62,Cerrado
100228.0,-412,111769.42,Activo
100228.0,-691,288444.54,Cerrado
100229.0,-1707,139264.09,Cerrado
100229.0,-851,92213.31,Cerrado
100229.0,-2840,205272.74,Activo
100230.0,-1390,181218.16,Activo
100230.0,-1756,181510.66,Activo
100230.0,-2507,21758.45,Activo
100231.0,-801,3905.9,Cerrado
100231.0,-168,3886.84,Activo
100231.0,-810,5785.81,Cerrado
100231.0,-260,7570.86,Activo
100232.0,-269,8574.33,Cerrado
100232.0,-848,3812.81,Cerrado
100232.0,-34,2214.21,Activo
100232.0,-557,12778.01,Activo
100232.0,-600,5326.27,Activo
100233.0,-1058,268134.02,Cerrado
100233.0,-1456,96191.57,Cerrado
100233.0,-735,198608.91,Activo
100234.0,-515,4670.65,Activo
100234.0,-836,11576.79,Activo
100234.0,-522,8070.41,Cerrado
100234.0,-690,6587.3,Activo
100234.0,-16,14721.37,Activo
100235.0,-172,13271.08,Activo
100235.0,-337,13932.65,Activo
100235.0,-687,1615.46,Activo
100235.0,-676,11163.13,Activo
100235.0,-250,7703.94,Cerrado
100235.0,-239,3747.38,Cerrado
100236.0,-452,9751.69,Activo
100236.0,-692,13753.5,Cerrado
100236.0,-383,11832.68,Activo
100236.0,-364,3846.46,Cerrado
100236.0,-885,14723.46,Activo
100236.0,-677,1277.42,Activo
100237.0,-397,11276.19,Cerrado
100237.0,-77,8644.55,Cerrado
100237.0,-937,3824.55,Cerrado
100237.0,-927,14535.39,Cerrado
100237.0,-997,5327.37,Activo
100237.0,-636,7053.0,Activo
100238.0,-65,13865.28,Activo
100238.0,-606,3769.21,Activo
100238.0,-962,8235.49,Cerrado
100238.0,-851,6466.23,Cerrado
100238.0,-502,3983.89,Activo
100238.0,-35,5519.12,Cerrado
100238.0,-44,6686.52,Cerrado
100239.0,-514,215582.73,Activo
100239.0,-2891,286485.35,Activo
100239.0,-633,97359.96,Cerrado
100240.0,-2550,28874.73,Activo
100241.0,-49,6590.22,Activo
100241.0,-497,3965.26,Cerrado
100241.0,-544,8283.63,Activo
100241.0,-736,10489.6,Activo
100241.0,-90,8020.98,Activo
100242.0,-1225,49319.72,Activo
100243.0,-852,186799.07,Activo
100244.0,-953,91716.07,Activo
100244.0,-1112,262636.47,Cerrado
100244.0,-1913,197321.52,Cerrado
100245.0,-143,9562.49,Activo
100245.0,-768,14488.26,Activo
100245.0,-476,7382.7,Activo
100245.0,-272,5544.33,Activo
100246.0,-796,14724.3,Activo
100246.0,-759,12825.64,Cerrado
100246.0,-171,9588.5,Cerrado
100246.0,-332,5088.0,Activo
100246.0,-822,13988.12,Cerrado
100246.0,-728,9774.11,Activo
100246.0,-676,10988.69,Activo
100247.0,-326,54513.33,Activo
100247.0,-257,201968.85,Activo
100247.0,-491,216606.31,Cerrado
100248.0,-141,11125.03,Activo
100248.0,-622,6956.13,Cerrado
100248.0,-334,12155.5,Activo
100248.0,-316,5347.73,Cerrado
100248.0,-119,6982.51,Activo
100248.0,-967,14377.03,Activo
100248.0,-396,1748.14,Activo
100249.0,-1047,200423.6,Cerrado
100249.0,-2774,256864.72,Activo
100249.0,-195,29555.5,Activo
100250.0,-965,7822.92,Cerrado
100250.0,-843,7075.31,Cerrado
100250.0,-873,12645.66,Cerrado
100250.0,-938,13052.1,Cerrado
100250.0,-499,12142.48,Cerrado
100250.0,-371,2977.2,Cerrado
100250.0,-556,3669.24,Activo
100251.0,-977,11224.56,Cerrado
100251.0,-120,3697.07,Cerrado
100251.0,-802,6152.73,Activo
100251.0,-564,13917.4,Cerrado
100252.0,-1869,142126.57,Activo
100252.0,-2095,32375.77,Activo
100253.0,-2714,23687.29,Cerrado
100254.0,-1258,266284.74,Activo
100254.0,-149,41366.86,Cerrado
100254.0,-713,182543.7,Activo
100255.0,-552,1658.6,Cerrado
100255.0,-821,5155.17,Cerrado
100255.0,-328,1531.81,Activo
100255.0,-346,9621.71,Activo
100255.0,-838,8758.29,Activo
100255.0,-973,8689.87,Cerrado
100255.0,-959,5463.37,Activo
100256.0,-57,6416.28,Cerrado
100256.0,-804,12632.34,Activo
100256.0,-620,13772.96,Activo
100256.0,-271,3783.03,Activo
100256.0,-275,10388.15,Activo
100256.0,-869,7033.45,Cerrado
100256.0,-843,9579.61,Activo
100256.0,-647,10566.64,Activo
100257.0,-2248,244787.56,Activo
100257.0,-2639,264949.14,Cerrado
100258.0,-477,1003.87,Activo
100258.0,-674,8090.92,Cerrado
100258.0,-24,14519.72,Activo
100258.0,-520,13067.12,Cerrado
100258.0,-147,11934.32,Cerrado
100259.0,-1129,48930.13,Activo
100259.0,-728,169399.77,Cerrado
100259.0,-368,103465.43,Cerrado
100260.0,-2138,65463.86,Activo
100260.0,-1989,236860.47,Activo
100260.0,-2615,201501.47,Cerrado
100261.0,-2868,245738.59,Cerrado
100261.0,-1544,113072.47,Activo
100262.0,-120,9798.3,Activo
100262.0,-176,7200.04,Activo
100262.0,-218,10581.92,Cerrado
100262.0,-152,6035.41,Cerrado
100262.0,-926,13777.59,Cerrado
100263.0,-2775,141969.41,Cerrado
100263.0,-1893,86841.26,Cerrado
100264.0,-256,8984.21,Cerrado
100264.0,-254,12489.08,Activo
100264.0,-938,11018.92,Activo
100264.0,-689,6098.54,Cerrado
100265.0,-905,8893.1,Activo
100265.0,-36,9711.53,Activo
100265.0,-810,3420.69,Cerrado
100265.0,-888,4619.73,Activo
100265.0,-127,8395.3,Cerrado
100265.0,-922,14567.12,Activo
100266.0,-921,10588.78,Activo
100266.0,-467,13080.95,Cerrado
100266.0,-595,7658.77,Cerrado
100266.0,-810,12441.5,Cerrado
100266.0,-104,1369.94,Cerrado
100267.0,-266,7628.49,Activo
100267.0,-895,5667.25,Activo
100267.0,-984,7796.64,Cerrado
100267.0,-260,8344.2,Activo
100267.0,-257,10559.76,Activo
100267.0,-684,14510.7,Activo
100268.0,-176,3520.08,Activo
100268.0,-165,7728.55,Activo
100268.0,-564,10759.79,Activo
100268.0,-487,12382.5,Activo
100268.0,-377,7360.64,Cerrado
100269.0,-840,5985.24,Activo
100269.0,-525,3930.85,Activo
100269.0,-410,9909.4,Cerrado
100269.0,-229,6665.03,Activo
100269.0,-865,10885.61,Cerrado
100269.0,-942,12219.58,Activo
100270.0,-1289,84240.32,Activo
100271.0,-2466,41944.21,Cerrado
100272.0,-820,10365.43,Activo
100272.0,-730,2918.14,Activo
100272.0,-653,2749.61,Activo
100272.0,-449,10072.67,Activo
100272.0,-117,5394.82,Activo
100272.0,-282,4038.05,Activo
100273.0,-853,208365.75,Activo
100273.0,-2267,20147.97,Activo
100274.0,-552,3736.11,Cerrado
100274.0,-67,10493.24,Activo
100274.0,-134,3661.88,Activo
100274.0,-720,11849.33,Cerrado
100274.0,-225,2894.58,Activo
100274.0,-298,6558.44,Activo
100274.0,-630,11667.16,Activo
100275.0,-60,10199.22,Cerrado
100275.0,-306,11330.88,Cerrado
100275.0,-864,8909.48,Activo
100275.0,-847,10926.71,Cerrado
100275.0,-799,1498.44,Activo
100275.0,-576,12739.6,Cerrado
100275.0,-932,11825.61,Cerrado
100275.0,-962,14380.97,Cerrado
100276.0,-584,14354.24,Activo
100276.0,-82,6469.63,Cerrado
100276.0,-140,14666.35,Cerrado
100276.0,-451,1061.41,Activo
100276.0,-749,10699.69,Cerrado
100277.0,-298,29902.64,Activo
100278.0,-366,7772.57,Activo
100278.0,-979,13305.79,Activo
100278.0,-998,14398.91,Activo
100278.0,-413,9405.82,Cerrado
100279.0,-2037,104259.68,Activo
100280.0,-276,6791.11,Cerrado
100280.0,-690,12375.26,Cerrado
100280.0,-594,1879.26,Activo
100280.0,-577,1197.15,Activo
100280.0,-180,6977.94,Activo
100281.0,-97,12891.46,Cerrado
100281.0,-984,14785.43,Activo
100281.0,-867,13102.62,Activo
100281.0,-844,10261.64,Activo
100281.0,-208,5148.37,Activo
100281.0,-652,6537.04,Activo
100281.0,-536,11109.3,Cerrado
100281.0,-845,5198.69,Activo
100282.0,-534,175537.7,Activo
100282.0,-1034,222792.8,Activo
100282.0,-2699,83821.82,Activo
100283.0,-125,5580.0,Activo
100283.0,-189,12525.18,Cerrado
100283.0,-185,2832.18,Activo
100283.0,-969,8218.78,Activo
100283.0,-262,3593.15,Activo
100283.0,-581,3964.57,Cerrado
100283.0,-465,12146.72,Activo
100283.0,-137,1007.94,Activo
100284.0,-478,62430.57,Activo
100284.0,-682,55297.84,Cerrado
100284.0,-2727,38830.29,Activo
100285.0,-628,2581.7,Activo
100285.0,-280,3172.82,Activo
100285.0,-230,9325.45,Cerrado
100285.0,-660,9142.06,Cerrado
100285.0,-797,12765.39,Activo
100285.0,-614,13805.97,Cerrado
100285.0,-15,1596.9,Cerrado
100286.0,-720,2423.37,Cerrado
100286.0,-488,9818.79,Cerrado
100286.0,-354,6479.11,Activo
100286.0,-270,14105.47,Cerrado
100286.0,-140,10003.57,Cerrado
100286.0,-220,8268.85,Activo
100286.0,-804,2274.28,Activo
100286.0,-473,7027.83,Activo
100287.0,-78,13482.57,Cerrado
100287.0,-133,8393.89,Cerrado
100287.0,-319,6429.44,Cerrado
100287.0,-939,1537.11,Activo
100287.0,-778,3563.61,Activo
100287.0,-445,14465.55,Activo
100288.0,-2689,133190.65,Cerrado
100288.0,-2937,287767.0,Activo
100289.0,-495,2180.43,Activo
100289.0,-139,2647.73,Cerrado
100289.0,-592,3127.39,Activo
100289.0,-144,6012.52,Activo
100289.0,-767,14552.34,Cerrado
100290.0,-299,1300.51,Activo
100290.0,-405,7514.19,Cerrado
100290.0,-129,3889.82,Activo
100290.0,-39,2972.16,Activo
100291.0,-983,5738.25,Cerrado
100291.0,-310,8354.6,Activo
100291.0,-621,8050.53,Cerrado
100291.0,-382,13998.39,Cerrado
100291.0,-41,2336.75,Cerrado
100291.0,-315,5917.39,Activo
100291.0,-584,9011.05,Cerrado
100292.0,-2646,131897.16,Cerrado
100293.0,-2134,134505.16,Activo
100294.0,-47,13799.12,Cerrado
100294.0,-614,8927.63,Cerrado
100294.0,-485,12403.58,Cerrado
100294.0,-977,1926.88,Activo
100295.0,-1584,91094.93,Cerrado
100296.0,-782,1606.69,Activo
100296.0,-71,14132.98,Cerrado
100296.0,-222,13244.33,Cerrado
100296.0,-407,13145.27,Cerrado
100297.0,-2357,162822.71,Cerrado
100298.0,-1150,123940.5,Activo
100299.0,-783,12600.69,Activo
100299.0,-413,14758.17,Activo
100299.0,-286,9085.45,Activo
100299.0,-720,12736.43,Cerrado
100299.0,-774,9997.2,Activo
100300.0,-1776,258126.37,Activo
100301.0,-1349,168360.4,Activo
100301.0,-2628,292741.44,Activo
100301.0,-2440,250194.57,Cerrado
100302.0,-1873,125664.42,Activo
100302.0,-2038,33648.33,Activo
100302.0,-1883,154751.91,Cerrado
100303.0,-2158,224743.3,Cerrado
100303.0,-2203,177400.83,Cerrado
100303.0,-1762,206977.43,Cerrado
100304.0,-77,2068.49,Activo
100304.0,-989,12564.11,Activo
100304.0,-236,14768.15,Cerrado
100304.0,-798,8702.94,Activo
100304.0,-212,6205.24,Activo
100304.0,-14,9779.45,Activo
100304.0,-785,11668.41,Activo
100305.0,-224,199299.59,Cerrado
100305.0,-1358,136862.15,Activo
100305.0,-865,118083.49,Activo
100306.0,-1228,196190.72,Activo
100306.0,-1630,183813.4,Activo
100306.0,-922,105510.09,Activo
100307.0,-2524,268370.52,Activo
100308.0,-1512,294236.78,Activo
100308.0,-292,213672.48,Activo
100309.0,-65,7029.02,Activo
100309.0,-294,4504.85,Cerrado
100309.0,-980,2256.63,Activo
100309.0,-706,7518.68,Cerrado
100309.0,-108,5513.57,Activo
100309.0,-235,4488.59,Cerrado
100309.0,-889,9617.53,Cerrado
100309.0,-481,3695.58,Activo
100310.0,-1469,57826.8,Activo
100310.0,-2793,140690.88,Cerrado
100310.0,-2451,70913.05,Cerrado
100311.0,-1164,237383.01,Activo
100312.0,-19,2777.52,Cerrado
100312.0,-79,9300.11,Cerrado
100312.0,-241,9841.58,Activo
100312.0,-912,3113.03,Cerrado
100313.0,-1783,64972.78,Cerrado
100314.0,-809,2150.25,Activo
100314.0,-630,9434.19,Activo
100314.0,-629,13810.98,Activo
100314.0,-264,3158.36,Cerrado
100314.0,-564,6586.74,Cerrado
100314.0,-399,12420.2,Activo
100315.0,-811,4306.16,Activo
100315.0,-477,5095.77,Activo
100315.0,-885,8854.46,Activo
100315.0,-975,1675.08,Activo
100315.0,-944,11742.07,Cerrado
100315.0,-175,4542.2,Activo
100315.0,-635,4942.89,Activo
100316.0,-1110,233953.66,Cerrado
100317.0,-944,2610.26,Activo
100317.0,-666,9118.87,Cerrado
100317.0,-625,7295.75,Cerrado
100317.0,-138,7983.79,Activo
100317.0,-270,11138.22,Cerrado
100317.0,-962,13847.96,Cerrado
100318.0,-270,6800.9,Cerrado
100318.0,-26,10419.9,Activo
100318.0,-453,8555.18,Cerrado
100318.0,-191,12033.61,Cerrado
100318.0,-580,7192.77,Activo
100318.0,-851,3576.4,Cerrado
100319.0,-232,206651.07,Activo
100319.0,-283,119989.12,Activo
100319.0,-1378,163127.89,Activo
100320.0,-489,138611.28,Cerrado
100321.0,-273,8929.66,Activo
100321.0,-132,14542.73,Cerrado
100321.0,-361,13663.87,Activo
100321.0,-641,6206.62,Activo
100321.0,-643,5631.35,Activo
100321.0,-415,14193.48,Cerrado
100321.0,-722,1588.36,Activo
100322.0,-824,5086.33,Activo
100322.0,-857,12843.18,Cerrado
100322.0,-356,4829.73,Cerrado
100322.0,-931,11642.37,Activo
100322.0,-790,8982.6,Activo
100322.0,-424,12907.88,Activo
100323.0,-752,9787.92,Activo
100323.0,-924,14964.97,Cerrado
100323.0,-604,2588.41,Cerrado
100323.0,-134,2015.34,Activo
100323.0,-28,3678.65,Cerrado
100324.0,-2324,136104.36,Cerrado
100324.0,-1853,192776.74,Activo
100324.0,-1714,202553.67,Cerrado
100325.0,-485,10478.42,Activo
100325.0,-37,12421.76,Cerrado
100325.0,-760,14627.85,Cerrado
100325.0,-297,8936.58,Cerrado
100326.0,-2181,60116.14,Cerrado
100326.0,-1555,54268.09,Cerrado
100327.0,-2404,276905.25,Activo
100327.0,-570,59638.74,Activo
100327.0,-755,125484.71,Cerrado
100328.0,-1169,208471.09,Activo
100328.0,-1495,145256.37,Cerrado
100329.0,-264,12823.49,Cerrado
100329.0,-160,4934.63,Activo
100329.0,-880,1867.83,Activo
100329.0,-417,14529.65,Activo
100329.0,-996,8127.46,Cerrado
100329.0,-440,12785.81,Cerrado
100330.0,-1308,97786.76,Activo
100331.0,-1903,72660.46,Activo
100332.0,-2336,69554.74,Activo
100332.0,-2615,185782.64,Activo
100332.0,-1672,273198.91,Cerrado
100333.0,-1411,289275.34,Cerrado
100333.0,-1166,215438.23,Cerrado
100333.0,-922,213838.45,Cerrado
100334.0,-682,4306.79,Cerrado
100334.0,-337,3698.45,Activo
100334.0,-468,6784.27,Cerrado
100334.0,-438,3917.33,Activo
100334.0,-829,4541.48,Activo
100335.0,-879,183466.62,Activo
100336.0,-528,3499.44,Activo
100336.0,-799,12219.32,Activo
100336.0,-219,2938.62,Cerrado
100336.0,-239,12156.29,Cerrado
100336.0,-34,14913.33,Activo
100336.0,-578,5842.61,Cerrado
100337.0,-728,98734.53,Cerrado
100337.0,-156,121878.41,Activo
100338.0,-540,11510.73,Activo
100338.0,-147,5659.7,Activo
100338.0,-660,2859.83,Activo
100338.0,-624,12628.82,Activo
100338.0,-551,2307.27,Cerrado
100338.0,-761,10535.39,Activo
100338.0,-284,10949.94,Cerrado
100338.0,-355,4771.92,Activo
100339.0,-496,4584.72,Activo
100339.0,-925,3560.95,Activo
100339.0,-705,6671.14,Activo
100339.0,-522,4497.19,Cerrado
100339.0,-394,6115.0,Cerrado
100339.0,-991,12276.52,Cerrado
100340.0,-174,8587.07,Activo
100340.0,-875,6385.25,Activo
100340.0,-400,12770.85,Cerrado
100340.0,-687,3159.93,Activo
100340.0,-725,13006.04,Activo
100340.0,-581,3472.55,Activo
100341.0,-1391,148855.93,Activo
100341.0,-1891,207187.56,Activo
100341.0,-2449,107056.74,Activo
100342.0,-2112,100030.53,Cerrado
100342.0,-1976,180032.13,Activo
100342.0,-241,22803.36,Activo
100343.0,-581,148533.84,Cerrado
100343.0,-2650,180125.03,Activo
100343.0,-1133,26461.48,Activo
100344.0,-2382,248341.37,Cerrado
100345.0,-465,9067.51,Activo
100345.0,-925,12447.27,Cerrado
100345.0,-477,8880.81,Cerrado
100345.0,-303,7975.36,Cerrado
100345.0,-513,6503.64,Activo
100345.0,-900,3622.5,Activo
100346.0,-881,8052.77,Cerrado
100346.0,-665,10990.65,Activo
100346.0,-902,6697.44,Cerrado
100346.0,-535,5633.93,Activo
100346.0,-826,8810.9,Cerrado
100347.0,-997,4023.27,Activo
100347.0,-703,2783.95,Cerrado
100347.0,-546,5026.49,Activo
100347.0,-163,9859.44,Activo
100348.0,-1381,214341.82,Cerrado
100348.0,-2001,261531.4,Activo
100348.0,-828,234949.76,Activo
100349.0,-313,8668.65,Cerrado
100349.0,-79,2559.63,Cerrado
100349.0,-537,13392.28,Activo
100349.0,-61,3405.59,Cerrado
100349.0,-451,9774.41,Activo
100350.0,-201,7260.75,Activo
100350.0,-745,5714.1,Activo
100350.0,-249,8910.06,Cerrado
100350.0,-642,3458.77,Activo
100350.0,-460,6305.83,Cerrado
100350.0,-231,3955.51,Activo
100350.0,-381,2682.55,Cerrado
100351.0,-78,1723.22,Cerrado
100351.0,-336,11997.06,Activo
100351.0,-852,6867.48,Activo
100351.0,-223,12707.61,Activo
100351.0,-656,13424.98,Activo
100352.0,-562,14328.99,Activo
100352.0,-767,13278.58,Activo
100352.0,-607,13642.95,Cerrado
100352.0,-347,8061.66,Cerrado
100352.0,-424,4926.32,Cerrado
100353.0,-648,7395.57,Activo
100353.0,-571,4210.19,Activo
100353.0,-452,7502.92,Activo
100353.0,-244,2643.16,Activo
100354.0,-150,10409.52,Activo
100354.0,-67,9152.72,Cerrado
100354.0,-12,12810.7,Activo
100354.0,-514,14697.39,Activo
100354.0,-392,8418.69,Activo
100355.0,-337,287658.66,Activo
100355.0,-2832,81625.38,Activo
100355.0,-1050,233356.28,Cerrado
100356.0,-977,12952.96,Activo
100356.0,-108,6650.05,Cerrado
100356.0,-738,3738.41,Cerrado
100356.0,-420,2379.46,Activo
100357.0,-2745,67224.03,Cerrado
100357.0,-1410,238691.47,Cerrado
100357.0,-2187,60358.58,Activo
100358.0,-406,10901.01,Activo
100358.0,-974,2201.63,Cerrado
100358.0,-568,5214.23,Activo
100358.0,-441,1646.63,Activo
100359.0,-914,169117.44,Activo
100359.0,-2834,256935.08,Activo
100359.0,-2523,22902.31,Cerrado
100360.0,-576,1725.28,Activo
100360.0,-997,13251.95,Activo
100360.0,-368,10640.16,Activo
100360.0,-852,3327.61,Cerrado
100360.0,-649,8285.68,Activo
100360.0,-520,10079.95,Activo
100360.0,-802,7985.19,Cerrado
100361.0,-694,12272.78,Activo
100361.0,-882,13571.05,Activo
100361.0,-137,10697.37,Activo
100361.0,-487,12960.96,Activo
100361.0,-456,8147.11,Cerrado
100361.0,-544,7666.36,Activo
100361.0,-119,13041.92,Cerrado
100362.0,-405,12968.51,Cerrado
100362.0,-218,12708.11,Cerrado
100362.0,-156,5013.67,Activo
100362.0,-727,8666.83,Activo
100363.0,-295,10998.41,Cerrado
100363.0,-969,8996.62,Activo
100363.0,-429,7985.52,Activo
100363.0,-466,10980.1,Cerrado
