ID_CLIENTE,TARGET,FLAG_INFORMAL,INGRESO_NOMINAL_MXN,INGRESO_REAL_AJUSTADO_MXN,MONTO_CREDITO_MXN,SCORE_EXTERNO_1,SCORE_EXTERNO_2,EDAD_ANIOS
100407,0,1,18212.82,17508.96,351184.56,0.3347,0.7115,53
100408,0,1,11614.11,11165.26,11583.65,0.3282,0.1853,61
100409,0,0,26671.94,25641.17,385672.46,0.543,0.7419,61
100410,0,0,24027.83,23099.24,437568.98,0.5713,0.5636,37
100411,0,0,22428.69,21561.9,389659.89,0.2281,0.762,59
100412,0,1,17037.62,16379.17,305260.26,0.2142,0.4018,61
100413,0,0,24775.56,23818.07,198232.34,0.4614,0.7739,32
100414,0,0,23355.62,22453.01,403354.79,0.1995,0.6761,43
100415,0,0,25142.91,24171.23,405257.84,0.3464,0.218,33
100416,0,1,13386.67,12869.32,227387.61,0.7874,0.3467,35
100417,0,0,26214.66,25201.56,39300.61,0.8859,0.7006,20
100418,0,0,27751.76,26679.25,288401.85,0.3579,0.4838,62
100419,0,1,15389.23,14794.49,421664.78,0.7694,0.0995,40
100420,0,1,6177.81,5939.06,487253.81,0.7726,0.1187,52
100421,0,1,17970.96,17276.45,315221.85,0.7478,0.3654,36
100422,0,0,24694.81,23740.45,14073.81,0.584,0.2312,42
100423,0,0,24813.84,23854.87,227558.89,0.4695,0.647,32
100424,0,1,9089.07,8737.81,70345.9,0.3461,0.2861,43
100425,0,1,6462.47,6212.72,307814.17,0.3106,0.6661,20
100426,0,1,18669.82,17948.3,432201.08,0.5577,0.1948,30
100427,0,1,5000.0,4806.77,372261.01,0.1365,0.5411,64
100428,0,1,7565.9,7273.5,217396.77,0.6913,0.1855,57
100429,0,1,5000.0,4806.77,397000.71,0.347,0.6856,34
100430,0,0,26416.01,25395.13,174170.2,0.1143,0.6931,18
100431,0,1,10955.73,10532.33,174061.25,0.1936,0.5539,45
100432,0,1,5000.0,4806.77,98875.9,0.4773,0.6852,53
100433,0,1,20044.94,19270.28,64938.08,0.4419,0.5055,41
100434,0,0,25931.47,24929.31,19416.51,0.54,0.481,61
100435,0,0,24127.56,23195.12,114382.27,0.1258,0.2424,46
100436,0,1,16423.18,15788.48,157588.72,0.8667,0.4619,63
100437,0,0,19881.86,19113.5,487181.27,0.5503,0.1539,52
100438,0,0,20073.65,19297.87,305175.92,0.5909,0.4867,41
100439,0,1,10815.58,10397.6,293761.47,0.7961,0.5219,45
100440,0,0,23352.61,22450.11,492894.98,0.4542,0.294,23
100441,0,0,26927.84,25887.18,275012.09,0.6289,0.1655,58
100442,0,0,27729.71,26658.05,13913.21,0.1869,0.7355,55
100443,0,0,22378.5,21513.66,426891.02,0.2678,0.1525,58
100444,0,1,16762.24,16114.44,302738.26,0.787,0.0906,37
100445,0,1,22662.03,21786.23,346524.04,0.7521,0.5579,37
100446,0,1,6799.79,6537.0,300272.66,0.8945,0.4956,38
100447,0,0,20624.69,19827.62,149742.99,0.1674,0.7535,41
100448,0,0,22386.38,21521.23,400489.02,0.1543,0.7752,55
100449,0,0,24295.82,23356.87,49876.86,0.2954,0.1338,33
100450,0,1,5608.77,5392.01,99699.4,0.1272,0.144,35
100451,0,0,24658.06,23705.11,367891.56,0.166,0.1227,36
100452,0,0,25356.24,24376.32,490867.02,0.6399,0.5846,36
100453,0,0,24208.65,23273.08,410362.08,0.4782,0.8093,60
100454,0,1,14372.08,13816.65,247005.91,0.6881,0.527,34
100455,0,1,11718.01,11265.15,388687.51,0.718,0.6613,41
100456,0,1,14760.71,14190.27,375764.57,0.617,0.1963,48
100457,0,0,27991.24,26909.48,498220.41,0.7129,0.8323,29
100458,0,0,24774.77,23817.32,409246.23,0.4002,0.4079,33
100459,0,0,21421.17,20593.32,389195.56,0.807,0.4818,39
100460,0,1,5000.0,4806.77,18385.27,0.5674,0.6903,38
100461,0,0,25271.65,24294.99,462427.03,0.1354,0.747,49
100462,0,0,27739.48,26667.45,28105.14,0.3537,0.6338,24
100463,0,1,11779.74,11324.5,404794.5,0.6759,0.3252,38
100464,1,1,8053.33,7742.1,453694.62,0.4578,0.2787,54
100465,1,1,12472.94,11990.9,135221.14,0.2128,0.3561,27
100466,0,1,6621.69,6365.79,29380.52,0.6776,0.6062,62
100467,0,1,21911.81,21065.0,131573.58,0.1449,0.1725,46
100468,0,1,12093.34,11625.97,431884.21,0.8897,0.2081,54
100469,0,1,13148.96,12640.8,84982.27,0.2768,0.444,30
100470,0,1,20054.67,19279.63,268885.09,0.5535,0.5745,33
100471,0,1,17520.25,16843.15,390009.23,0.6958,0.5337,26
100472,0,0,20791.7,19988.18,304237.36,0.7862,0.5813,40
100473,0,1,10084.94,9695.19,256991.74,0.7667,0.1577,30
100474,0,0,30218.56,29050.72,335038.42,0.5252,0.4107,42
100475,0,0,21443.26,20614.55,159502.02,0.2322,0.3954,59
100476,0,1,12198.36,11726.93,370948.86,0.6191,0.3652,55
100477,0,0,31448.3,30232.94,414582.58,0.6882,0.559,52
100478,0,0,23990.87,23063.71,203934.63,0.1277,0.6202,43
100479,0,1,15906.92,15292.17,141173.62,0.1127,0.2743,45
100480,0,1,15096.46,14513.04,25444.33,0.4604,0.6467,52
100481,0,0,20494.34,19702.31,222462.4,0.3922,0.5751,47
100482,0,1,11203.56,10770.58,395179.85,0.8475,0.5731,32
100483,1,1,13884.27,13347.69,176166.38,0.2496,0.6086,51
100484,0,1,13165.82,12657.01,122577.28,0.6029,0.7189,31
100485,0,1,8901.41,8557.4,40657.29,0.1799,0.6484,28
100486,0,0,26896.24,25856.79,457010.93,0.4881,0.7067,25
100487,0,1,19018.74,18283.73,462860.79,0.1492,0.4595,50
100488,0,0,26127.36,25117.63,147805.2,0.2487,0.72,43
100489,0,0,26220.08,25206.77,488906.96,0.5904,0.704,35
100490,0,0,23628.55,22715.39,56999.21,0.7464,0.3063,19
100491,0,1,15819.01,15207.67,113885.45,0.5105,0.7058,28
100492,0,1,20863.95,20057.63,74777.97,0.5681,0.3921,22
100493,0,0,27441.99,26381.45,212326.43,0.8637,0.7102,59
100494,0,1,24598.02,23647.4,366008.43,0.2072,0.5796,25
100495,0,0,26144.55,25134.16,78828.43,0.1318,0.4785,64
100496,0,0,30917.77,29722.91,87725.16,0.3903,0.4078,62
100497,0,1,6991.74,6721.53,257969.98,0.4538,0.7025,44
100498,0,1,6251.38,6009.79,150193.33,0.5678,0.2842,63
100499,0,0,26461.32,25438.69,494609.52,0.4173,0.5928,55
100500,0,0,23667.77,22753.1,262416.92,0.1713,0.2376,25
100501,0,0,25234.53,24259.3,315999.97,0.689,0.3687,34
100502,0,0,20393.7,19605.56,164281.14,0.2894,0.1371,55
100503,0,0,31098.17,29896.34,479075.81,0.8276,0.8113,20
100504,0,0,19376.29,18627.46,412424.87,0.1679,0.5948,31
100505,0,1,6363.61,6117.68,57152.44,0.891,0.5977,55
100506,0,1,7288.32,7006.65,232615.47,0.8593,0.4031,48
100507,0,1,5000.0,4806.77,478452.22,0.6601,0.2184,55
100508,0,0,23355.9,22453.27,241090.1,0.402,0.1949,42
100509,0,0,27572.78,26507.19,458422.88,0.3194,0.1499,53
100510,0,0,25916.84,24915.25,419444.12,0.8794,0.8296,39
100511,0,0,27267.99,26214.18,297499.49,0.1764,0.5492,52
100512,0,1,6611.42,6355.91,14496.34,0.3671,0.4289,35
100513,0,1,12493.77,12010.93,492071.63,0.1123,0.6755,40
100514,0,1,15812.22,15201.14,450619.32,0.6799,0.1928,32
100515,0,0,27928.54,26849.2,480741.15,0.5886,0.1873,30
100516,0,1,20168.69,19389.24,400809.85,0.7399,0.3638,43
100517,0,1,11494.69,11050.46,186513.99,0.1768,0.4594,59
100518,1,0,28117.96,27031.3,420925.84,0.1864,0.2601,22
100519,0,0,19590.36,18833.26,288979.05,0.4288,0.1397,19
100520,0,0,28959.19,27840.02,152536.1,0.7357,0.7787,19
100521,0,1,16773.05,16124.84,118415.83,0.5722,0.5929,53
100522,0,0,22142.95,21287.2,401548.23,0.8989,0.288,25
100523,0,1,13612.4,13086.33,305015.15,0.3676,0.614,37
100524,0,1,9634.19,9261.87,57293.55,0.5611,0.4828,44
100525,0,0,28008.62,26926.18,158047.92,0.3838,0.4417,49
100526,0,0,24365.69,23424.04,15463.21,0.4492,0.8336,52
100527,0,1,9132.93,8779.98,261635.34,0.2664,0.6248,19
100528,0,0,22492.4,21623.15,196993.37,0.8748,0.8026,64
100529,0,0,30551.23,29370.54,257460.59,0.4975,0.4818,64
100530,0,1,6703.78,6444.7,330305.33,0.3657,0.5806,64
100531,0,1,12430.13,11949.75,118417.05,0.8251,0.3922,62
100532,0,1,16679.0,16034.41,484865.38,0.6197,0.4765,28
100533,0,1,10572.36,10163.77,31161.7,0.3598,0.1816,46
100534,0,1,12838.19,12342.04,331503.6,0.8479,0.5246,23
100535,0,1,10558.46,10150.41,253699.91,0.738,0.3171,44
100536,0,0,20812.25,20007.93,105931.05,0.7107,0.7387,45
100537,0,0,25353.83,24373.99,87041.82,0.1999,0.2923,46
100538,0,0,23313.36,22412.38,30162.28,0.8497,0.8249,30
100539,0,0,24076.1,23145.64,383387.89,0.1049,0.3923,22
100540,0,0,21602.78,20767.91,483425.13,0.7427,0.5958,41
100541,0,1,11594.29,11146.22,305350.45,0.6339,0.581,40
100542,0,0,26994.8,25951.55,212560.23,0.2665,0.543,35
100543,0,0,22266.19,21405.68,196434.54,0.3167,0.5378,44
100544,0,1,8920.93,8576.17,403212.76,0.2983,0.3195,19
100545,0,0,28262.88,27170.62,498074.73,0.339,0.6296,23
100546,1,1,16818.29,16168.32,305577.86,0.7381,0.2405,23
100547,0,1,15312.46,14720.69,260517.01,0.2221,0.3321,60
100548,0,1,5892.48,5664.76,219518.07,0.4845,0.1029,41
100549,0,0,23237.72,22339.67,493942.66,0.7348,0.2605,54
100550,0,1,5000.0,4806.77,242060.98,0.6955,0.3361,50
100551,0,1,11488.4,11044.41,396429.61,0.3139,0.2868,45
100552,0,0,32456.01,31201.7,72242.31,0.8747,0.5139,64
100553,0,0,27334.68,26278.3,193714.98,0.2972,0.244,29
100554,0,0,26312.47,25295.59,161957.51,0.454,0.5172,61
100555,0,0,26159.44,25148.47,13181.02,0.6063,0.3702,19
100556,0,0,19566.18,18810.02,416320.76,0.6386,0.2204,61
100557,0,1,11776.35,11321.24,236210.45,0.7178,0.5688,63
100558,0,1,20020.34,19246.63,308981.03,0.1407,0.5223,58
100559,0,0,24548.16,23599.46,67231.32,0.3389,0.1827,43
100560,1,1,8635.75,8302.01,177194.63,0.2466,0.3078,41
100561,0,0,21757.67,20916.82,176139.52,0.3866,0.7541,51
100562,0,0,23380.3,22476.73,331185.65,0.2769,0.7151,48
100563,0,0,25169.58,24196.86,283186.0,0.1741,0.8871,20
100564,1,1,5000.0,4806.77,369896.49,0.2133,0.2916,55
100565,0,0,26113.83,25104.62,90950.99,0.1466,0.2089,28
100566,0,0,23403.31,22498.85,481206.33,0.1545,0.2035,46
100567,0,0,26032.66,25026.59,481259.43,0.8803,0.1901,48
100568,0,0,33192.17,31909.41,30635.89,0.8922,0.8559,31
100569,0,1,14253.36,13702.52,280038.93,0.1312,0.1188,22
100570,0,0,22767.81,21887.92,464094.76,0.7487,0.8951,26
100571,1,1,5000.0,4806.77,164839.22,0.7897,0.4174,50
100572,0,0,20346.45,19560.13,48485.95,0.2169,0.7441,39
100573,0,0,26391.11,25371.19,384989.31,0.8568,0.3618,39
100574,0,1,5000.0,4806.77,211254.65,0.6835,0.617,47
100575,0,1,19361.99,18613.71,415284.78,0.534,0.2376,33
100576,0,1,7638.59,7343.39,53571.27,0.121,0.674,59
100577,0,1,12439.5,11958.75,51641.47,0.1987,0.1471,24
100578,0,1,19199.41,18457.42,212304.71,0.3157,0.1975,19
100579,0,1,10343.37,9943.64,318851.14,0.237,0.3107,48
100580,0,1,15018.72,14438.3,337522.64,0.1123,0.6029,28
100581,0,1,9642.57,9269.92,445656.97,0.1205,0.1174,40
100582,0,0,20946.97,20137.45,292059.35,0.3218,0.2175,38
100583,0,1,7206.25,6927.75,206667.61,0.3966,0.2283,20
100584,0,0,29374.81,28239.58,161151.92,0.391,0.2256,34
100585,0,1,10718.21,10303.99,137667.83,0.6741,0.3012,50
100586,0,1,18170.29,17468.08,86149.82,0.8024,0.3174,42
100587,0,0,25667.43,24675.47,328315.5,0.3269,0.8588,33
100588,0,0,21491.08,20660.53,221175.82,0.638,0.6695,20
100589,0,0,23449.77,22543.52,138116.62,0.2002,0.5629,29
100590,0,1,12935.0,12435.11,24319.73,0.3122,0.4299,25
100591,0,1,13881.64,13345.16,258274.89,0.763,0.4171,27
100592,0,1,7256.63,6976.19,43217.73,0.2586,0.1906,55
100593,0,1,9458.51,9092.98,394098.78,0.8975,0.6131,23
100594,0,0,21440.13,20611.54,468159.51,0.7049,0.6262,43
100595,0,0,26724.23,25691.43,389507.24,0.4302,0.5783,44
100596,0,1,18592.91,17874.36,186605.23,0.8231,0.5301,60
100597,0,0,25031.92,24064.52,436497.0,0.7018,0.5531,61
100598,0,1,22437.5,21570.37,371260.07,0.7031,0.4802,47
100599,0,0,23368.58,22465.46,72184.6,0.1851,0.6426,31
100600,0,1,15633.38,15029.2,77238.65,0.1874,0.4719,26
100601,0,0,26845.87,25808.37,113469.07,0.1176,0.4904,27
100602,0,1,10668.02,10255.74,40461.97,0.8387,0.1468,19
100603,0,1,20499.66,19707.42,437684.4,0.5035,0.5095,22
100604,0,1,22855.49,21972.21,488142.14,0.7611,0.3628,55
100605,0,0,30328.05,29155.98,286132.7,0.1962,0.3432,62
100606,1,1,10805.8,10388.2,227160.3,0.4915,0.1747,51
100607,0,1,8840.38,8498.73,72508.51,0.6354,0.4395,52
100608,0,1,17174.56,16510.83,249869.4,0.4152,0.2154,46
100609,0,1,9549.2,9180.15,353992.97,0.5268,0.4123,51
100610,0,1,12466.88,11985.08,114982.68,0.198,0.5121,19
100611,0,1,10782.8,10366.09,421338.77,0.6187,0.4143,18
100612,0,1,16493.25,15855.85,423383.51,0.7869,0.5332,26
100613,0,0,27547.17,26482.57,496221.89,0.7401,0.1228,47
100614,0,0,23349.84,22447.46,208316.53,0.2951,0.1618,24
100615,0,0,26458.08,25435.57,363872.43,0.8925,0.7843,47
100616,0,1,15217.64,14629.53,246539.75,0.4574,0.6807,26
100617,1,0,23501.29,22593.05,142710.99,0.1972,0.7972,37
100618,0,1,16571.2,15930.78,404549.13,0.5149,0.3733,48
100619,0,0,25083.39,24114.01,112712.58,0.5734,0.4125,61
100620,0,0,26766.93,25732.49,323159.45,0.7176,0.8787,49
100621,0,0,24124.46,23192.13,414172.16,0.1117,0.4155,64
100622,0,1,10549.04,10141.35,96629.02,0.543,0.5843,38
100623,0,1,18050.52,17352.93,113187.64,0.5952,0.5906,26
100624,0,0,24825.77,23866.34,243085.57,0.1636,0.6785,56
100625,0,1,9791.24,9412.85,163753.93,0.5859,0.2392,47
100626,0,0,23089.83,22197.49,19672.33,0.5423,0.4484,58
100627,0,0,20228.33,19446.58,156484.02,0.7937,0.689,26
100628,0,0,28192.58,27103.04,308703.85,0.1777,0.3657,59
100629,0,0,23325.88,22424.42,361811.17,0.2494,0.5328,59
100630,0,1,5000.0,4806.77,340076.01,0.4848,0.4105,49
100631,0,1,15808.98,15198.02,384994.19,0.1767,0.1463,30
100632,0,1,10026.95,9639.45,14891.48,0.1861,0.5702,49
100633,1,1,5000.0,4806.77,164029.38,0.1387,0.2485,20
100634,0,1,16734.61,16087.88,227422.7,0.5326,0.5816,32
100635,0,0,30695.19,29508.93,398885.49,0.2384,0.8913,26
100636,0,1,14751.71,14181.61,329068.31,0.1202,0.4017,24
100637,0,0,17772.19,17085.36,279797.29,0.1546,0.648,62
100638,0,1,13834.08,13299.44,295614.23,0.3717,0.5606,39
100639,0,0,21955.58,21107.08,418506.09,0.8925,0.2488,43
100640,0,1,10196.71,9802.64,403401.87,0.7193,0.4825,41
100641,0,1,5000.0,4806.77,433219.69,0.3372,0.4677,61
100642,0,0,28524.02,27421.67,391740.74,0.407,0.8626,49
100643,0,1,13078.25,12572.82,206274.44,0.3399,0.1646,20
100644,0,0,27085.46,26038.7,38038.79,0.167,0.6659,50
100645,0,1,13109.06,12602.44,330753.98,0.3222,0.331,44
100646,0,0,17545.09,16867.03,278434.89,0.1032,0.4628,51
100647,0,1,15783.72,15173.74,462715.2,0.6261,0.2741,18
100648,0,0,28318.55,27224.14,142997.8,0.4085,0.7198,24
100649,0,1,16734.14,16087.43,207356.01,0.8399,0.1142,59
100650,0,1,12040.09,11574.78,91021.1,0.5392,0.4969,23
100651,0,0,17878.41,17187.48,225649.77,0.3541,0.2658,45
100652,0,0,19095.53,18357.55,123939.09,0.8738,0.5983,49
100653,0,0,22876.53,21992.44,60199.3,0.5403,0.6597,39
100654,0,1,14282.86,13730.88,119789.42,0.2642,0.2354,29
100655,0,0,28370.48,27274.06,358643.23,0.6112,0.4817,18
100656,0,1,14991.71,14412.34,323166.45,0.4643,0.709,25
100657,0,1,11684.79,11233.21,51081.39,0.2062,0.5254,59
100658,0,1,6797.03,6534.35,102399.72,0.3997,0.2631,39
100659,0,1,17270.16,16602.73,498056.35,0.881,0.6565,48
100660,0,0,24251.79,23314.55,231293.62,0.4081,0.5483,26
100661,0,0,30271.66,29101.77,120202.67,0.6931,0.1025,31
100662,0,0,23360.85,22458.03,419988.17,0.535,0.6072,39
100663,0,1,26073.13,25065.5,84890.79,0.8445,0.4724,25
100664,0,0,28013.21,26930.6,407025.5,0.5368,0.2886,54
100665,0,1,9647.87,9275.01,471518.81,0.1934,0.4277,64
100666,0,1,16607.09,15965.29,140501.18,0.5502,0.5851,52
100667,0,0,29846.62,28693.16,221286.69,0.4862,0.7262,63
100668,1,1,13122.86,12615.71,153681.53,0.2435,0.5131,56
100669,0,1,18126.8,17426.26,228650.99,0.2134,0.5485,24
100670,0,0,30797.3,29607.09,59766.61,0.763,0.3005,64
100671,1,1,13649.4,13121.9,289212.0,0.3562,0.5794,35
100672,0,0,21284.67,20462.09,411062.07,0.7819,0.8552,19
100673,0,0,22812.99,21931.35,209043.39,0.4238,0.7618,21
100674,0,1,13504.82,12982.91,132072.69,0.3494,0.2154,64
100675,0,1,15424.26,14828.17,174672.15,0.5912,0.5282,23
100676,0,0,22495.58,21626.21,197216.52,0.2003,0.3918,33
100677,0,0,23266.11,22366.95,85863.91,0.2502,0.4648,26
100678,0,1,14471.89,13912.6,427538.09,0.7263,0.1338,31
100679,0,0,24482.04,23535.9,432019.55,0.6,0.5828,25
100680,0,1,14513.93,13953.02,144365.73,0.4786,0.2304,25
100681,0,1,11234.13,10799.97,409023.15,0.8908,0.403,51
100682,0,1,15343.68,14750.7,76457.63,0.6403,0.2795,18
100683,0,1,14213.14,13663.85,151490.64,0.2796,0.6636,24
100684,0,1,15361.18,14767.53,76068.35,0.5317,0.2267,25
100685,0,1,5000.0,4806.77,385030.53,0.4838,0.5854,22
100686,0,1,15333.96,14741.36,293618.04,0.7044,0.3584,54
100687,0,1,20045.91,19271.21,311520.09,0.8451,0.1908,52
100688,0,1,12620.42,12132.68,48211.71,0.2201,0.4884,33
100689,0,1,7446.06,7158.3,25403.87,0.6073,0.6572,18
100690,0,1,19420.17,18669.65,246371.39,0.4053,0.6686,62
100691,0,0,25581.57,24592.94,275268.85,0.4444,0.5596,25
100692,0,1,12080.98,11614.09,62248.74,0.729,0.4616,25
100693,1,1,10018.32,9631.15,367455.99,0.6436,0.3434,63
100694,0,0,24711.52,23756.51,359740.86,0.8352,0.8251,28
100695,0,1,11561.37,11114.57,247306.36,0.4683,0.3372,33
100696,0,1,8576.77,8245.31,372872.92,0.6878,0.5478,30
100697,0,1,17130.01,16468.0,413854.47,0.791,0.3923,42
100698,1,1,17624.4,16943.28,419682.24,0.6644,0.3281,21
100699,0,1,12779.0,12285.14,112208.6,0.6498,0.4374,62
100700,0,1,12249.5,11776.1,20408.23,0.8721,0.2574,63
100701,0,0,24972.21,24007.12,165366.15,0.34,0.1844,45
100702,0,1,13625.11,13098.55,261772.51,0.8405,0.2354,24
100703,0,0,26787.96,25752.7,107578.45,0.3937,0.6348,21
100704,0,1,5000.0,4806.77,370608.39,0.8944,0.6594,22
100705,0,1,22735.01,21856.39,167214.19,0.3593,0.2293,33
100706,0,0,28166.17,27077.65,446751.09,0.5086,0.5437,53
100707,1,1,14435.86,13877.97,182535.58,0.336,0.6631,62
100708,0,0,28312.1,27217.94,235036.97,0.6143,0.2579,31
100709,0,1,14188.02,13639.71,476695.66,0.2536,0.6415,42
100710,0,0,25703.98,24710.62,236573.58,0.619,0.734,54
100711,0,1,8700.92,8364.66,99673.1,0.2491,0.4569,45
100712,0,0,21250.18,20428.94,188750.46,0.1368,0.6851,37
100713,0,1,14871.82,14297.08,477570.81,0.7858,0.4719,61
100714,0,1,9572.2,9202.27,391372.34,0.7554,0.2841,63
100715,0,0,29939.62,28782.56,311100.31,0.3554,0.4672,33
100716,1,1,10132.42,9740.84,355841.03,0.8325,0.2586,33
100717,0,1,14754.53,14184.32,223734.62,0.1248,0.6236,34
100718,0,1,10428.75,10025.71,111686.12,0.4707,0.4552,20
100719,0,1,14952.14,14374.29,410923.51,0.5649,0.3779,52
100720,0,1,9095.88,8744.36,216609.34,0.8089,0.4154,63
100721,0,0,28718.42,27608.55,194722.62,0.2726,0.7051,26
100722,0,0,24281.82,23343.42,330105.23,0.6712,0.1537,55
100723,0,0,23019.76,22130.13,338404.54,0.702,0.1637,60
100724,0,1,10489.37,10083.99,396967.07,0.2425,0.6284,62
100725,0,1,11647.08,11196.96,266305.97,0.6577,0.6628,63
100726,0,1,9110.34,8758.26,75861.64,0.7606,0.4644,54
100727,0,0,28763.45,27651.85,227389.3,0.2995,0.5733,49
100728,0,0,20677.19,19878.09,89434.96,0.3471,0.8315,53
100729,0,0,25748.93,24753.83,457807.21,0.1773,0.2407,51
100730,0,1,21191.05,20372.09,369592.15,0.1517,0.1878,48
100731,0,1,16142.52,15518.67,295305.84,0.5932,0.1344,46
100732,0,0,29091.94,27967.64,260196.46,0.2615,0.6238,55
100733,0,0,25520.56,24534.28,104384.66,0.3038,0.6955,32
100734,0,0,27316.93,26261.23,202189.84,0.4538,0.4932,61
100735,0,0,25753.93,24758.63,233960.66,0.3241,0.5847,37
100736,0,1,7893.51,7588.45,280502.13,0.7563,0.4493,28
100737,0,0,23881.91,22958.96,234078.34,0.3921,0.3883,56
100738,0,0,25950.99,24948.08,379214.51,0.3217,0.4686,62
100739,0,1,14994.04,14414.57,217622.93,0.8832,0.4096,59
100740,0,1,7291.42,7009.64,333887.2,0.3301,0.3893,38
100741,0,0,25081.49,24112.18,318132.49,0.3232,0.8836,63
100742,0,0,28657.05,27549.55,108739.81,0.6868,0.8109,24
100743,0,0,29171.52,28044.14,436307.5,0.7777,0.8942,37
100744,0,1,12554.12,12068.95,21603.72,0.4106,0.1972,46
100745,0,1,5000.0,4806.77,333000.87,0.1889,0.6119,44
100746,0,1,5000.0,4806.77,384633.42,0.2521,0.5287,21
100747,0,0,27599.98,26533.34,307785.05,0.3754,0.4404,25
100748,0,0,23594.82,22682.97,393745.67,0.1856,0.5679,38
100749,0,1,5969.64,5738.93,211886.29,0.1789,0.4623,46
100750,0,1,19800.2,19034.99,322534.93,0.8743,0.4529,63
100751,0,1,5000.0,4806.77,255036.78,0.6835,0.5116,28
100752,0,1,14815.0,14242.46,318680.72,0.4308,0.2353,40
100753,0,0,22880.31,21996.07,92463.48,0.6074,0.4025,37
100754,0,1,13423.63,12904.86,189028.71,0.4107,0.176,43
100755,0,0,21101.89,20286.38,42264.45,0.7915,0.7412,63
100756,0,0,27311.9,26256.39,187106.93,0.5784,0.2564,32
100757,0,1,9167.16,8812.89,20202.94,0.7592,0.677,54
100758,0,0,27033.91,25989.15,215381.41,0.4643,0.5906,51
100759,0,0,27523.4,26459.72,110169.24,0.7179,0.6451,54
100760,0,1,10694.62,10281.32,337491.63,0.2334,0.1597,18
100761,0,1,15623.0,15019.23,120410.01,0.871,0.5193,26
100762,0,0,23821.44,22900.82,54480.43,0.1493,0.6346,24
100763,0,0,22777.47,21897.2,136059.55,0.4638,0.8366,56
100764,0,0,21155.63,20338.04,411979.68,0.4221,0.4521,32
100765,0,1,20303.76,19519.09,25248.25,0.2711,0.1256,41
100766,0,1,19765.35,19001.49,489880.72,0.8994,0.7034,56
100767,0,1,18956.48,18223.88,256674.15,0.5444,0.5321,29
100768,0,0,24782.6,23824.84,276894.61,0.8684,0.4939,63
100769,0,1,13211.12,12700.56,34037.35,0.4981,0.5275,18
100770,0,1,11203.22,10770.26,346829.93,0.6295,0.4388,21
100771,0,0,17407.69,16734.94,253868.41,0.8751,0.2402,40
100772,0,1,6561.78,6308.19,394352.06,0.7258,0.667,36
100773,0,1,9975.48,9589.96,300468.82,0.6385,0.3253,23
100774,0,0,26715.22,25682.77,131551.0,0.7542,0.3079,52
100775,0,0,26936.61,25895.61,460694.74,0.3346,0.5005,40
100776,1,1,10479.83,10074.82,272162.62,0.2299,0.1442,53
100777,0,0,25395.32,24413.88,178346.61,0.3147,0.3471,42
100778,0,1,5000.0,4806.77,236271.16,0.3856,0.4641,20
100779,0,0,25779.24,24782.96,328952.43,0.311,0.2888,39
100780,0,0,22869.99,21986.15,107829.92,0.8677,0.1667,50
100781,0,0,23892.83,22969.45,414603.98,0.7547,0.104,35
100782,0,0,25685.51,24692.86,25578.59,0.2132,0.3799,21
100783,0,1,14986.89,14407.7,184893.55,0.7712,0.4194,21
100784,0,0,29222.72,28093.37,380851.59,0.701,0.7707,58
100785,0,1,5973.49,5742.64,52481.23,0.7066,0.1236,37
100786,0,1,11975.35,11512.54,180143.41,0.6803,0.115,31
100787,0,1,9077.84,8727.01,257835.42,0.1165,0.1985,42
100788,0,1,16485.83,15848.71,412444.43,0.5611,0.3434,33
100789,0,1,12090.41,11623.16,165064.8,0.4893,0.5157,26
100790,1,1,10664.9,10252.74,277530.02,0.8687,0.1456,21
100791,0,0,27087.73,26040.89,168098.4,0.1724,0.6048,27
100792,0,0,26083.88,25075.83,36995.19,0.4713,0.1027,37
100793,0,0,28094.75,27008.99,340675.88,0.3025,0.5183,22
100794,0,0,25288.47,24311.16,450472.76,0.7775,0.1216,52
100795,0,0,21812.37,20969.4,411388.88,0.4815,0.6682,49
100796,0,0,29238.99,28109.01,237374.23,0.4175,0.1673,29
100797,0,0,26630.67,25601.49,399569.23,0.6162,0.6671,21
100798,0,0,24340.1,23399.45,307175.99,0.3294,0.7543,45
100799,0,0,20798.18,19994.4,389171.21,0.3767,0.8705,53
100800,0,0,30111.73,28948.02,455263.85,0.2318,0.4062,35
100801,0,1,7469.37,7180.71,346482.47,0.4007,0.2772,24
100802,0,0,21971.52,21122.4,188014.78,0.477,0.3995,27
100803,0,1,11559.82,11113.08,32842.18,0.6448,0.5392,40
100804,0,1,5738.83,5517.05,407953.47,0.8631,0.4063,45
100805,0,1,6316.32,6072.21,223126.9,0.4229,0.4679,20
100806,0,0,25850.8,24851.76,410042.05,0.2091,0.5869,61
100807,0,0,27517.1,26453.66,366943.93,0.825,0.2502,21
100808,0,0,25071.98,24103.04,172174.59,0.7677,0.1824,35
100809,0,0,25297.61,24319.95,351802.95,0.8074,0.5585,36
100810,0,0,25826.18,24828.09,188352.06,0.3363,0.692,21
100811,0,0,27318.27,26262.52,309584.98,0.4839,0.5532,42
100812,0,1,10476.0,10071.14,278784.56,0.3096,0.1885,56
100813,0,1,17350.37,16679.84,352727.97,0.3572,0.3171,41
100814,0,0,28219.82,27129.23,76808.51,0.859,0.4696,51
100815,0,1,12350.39,11873.09,338585.53,0.7455,0.1914,44
100816,0,1,17789.12,17101.64,250276.54,0.4259,0.1594,55
