ID_CLIENTE,TIPO_CREDITO,MONTO_SOLICITADO_MXN,SALDO_EN_UDIS,ESTADO_SOLICITUD
100312,Auto,96072.86,,Aprobado
100312,Auto,478252.84,,Aprobado
100313,Auto,1305909.72,,Aprobado
100313,Hipotecario,1042019.25,119205.53,Aprobado
100313,Consumo,189599.63,,Cancelado
100314,Auto,760617.66,,Aprobado
100314,Hipotecario,428422.7,49010.95,Rechazado
100315,Hipotecario,1137075.18,130079.79,Aprobado
100315,Hipotecario,396193.59,45323.99,Aprobado
100316,Consumo,740199.55,,Aprobado
100316,Auto,472166.25,,Aprobado
100317,Consumo,741650.18,,Aprobado
100318,Consumo,1043609.58,,Cancelado
100318,Consumo,437205.79,,Rechazado
100318,Hipotecario,1087535.38,124412.51,Aprobado
100319,Consumo,1103090.96,,Rechazado
100320,Auto,106182.79,,Aprobado
100320,Consumo,484819.67,,Rechazado
100320,Hipotecario,1182030.21,135222.58,Aprobado
100321,Consumo,49311.97,,Aprobado
100322,Consumo,1147758.49,,Aprobado
100323,Auto,1380094.35,,Aprobado
100323,Hipotecario,1318408.61,150824.08,Aprobado
100323,Auto,140643.98,,Rechazado
100324,Consumo,495362.63,,Aprobado
100325,Auto,1172575.78,,Aprobado
100325,Auto,84970.04,,Aprobado
100326,Hipotecario,74834.98,8561.02,Aprobado
100327,Auto,1197159.24,,Aprobado
100327,Auto,1300460.45,,Aprobado
100327,Auto,1301052.65,,Aprobado
100328,Hipotecario,654559.02,74880.62,Cancelado
100328,Consumo,647852.36,,Rechazado
100328,Auto,1270863.66,,Aprobado
100329,Consumo,60558.87,,Aprobado
100329,Consumo,1003927.02,,Aprobado
100329,Hipotecario,1436823.32,164370.55,Aprobado
100330,Auto,1318369.74,,Cancelado
100330,Auto,981149.06,,Aprobado
100331,Consumo,1421106.36,,Aprobado
100331,Auto,1082078.1,,Aprobado
100332,Consumo,1075788.07,,Aprobado
100332,Consumo,902527.32,,Aprobado
100333,Auto,507165.39,,Aprobado
100333,Auto,567623.74,,Rechazado
100334,Hipotecario,1156694.6,132324.22,Aprobado
100334,Consumo,454060.86,,Rechazado
100335,Hipotecario,955130.29,109265.55,Aprobado
100335,Consumo,836246.2,,Aprobado
100335,Hipotecario,779897.31,89219.15,Aprobado
100336,Auto,222086.67,,Rechazado
100336,Hipotecario,241217.99,27595.0,Cancelado
100336,Consumo,520176.33,,Aprobado
100337,Auto,1064577.56,,Cancelado
100337,Hipotecario,856718.58,98007.39,Aprobado
100337,Consumo,1210870.18,,Aprobado
100338,Auto,1300887.92,,Aprobado
100339,Auto,1132362.11,,Aprobado
100340,Consumo,332976.29,,Aprobado
100340,Auto,320840.66,,Aprobado
100340,Auto,1112445.01,,Aprobado
100341,Hipotecario,1380799.72,157961.53,Cancelado
100342,Hipotecario,26951.96,3083.27,Aprobado
100342,Consumo,421345.99,,Aprobado
100343,Hipotecario,754460.26,86309.18,Aprobado
100344,Hipotecario,319235.24,36520.06,Aprobado
100344,Auto,397998.34,,Rechazado
100345,Consumo,1173875.84,,Aprobado
100345,Consumo,1330307.35,,Aprobado
100345,Consumo,218124.41,,Aprobado
100346,Auto,160065.73,,Rechazado
100347,Hipotecario,1153625.01,131973.07,Aprobado
100347,Auto,886862.11,,Aprobado
100348,Consumo,746910.4,,Aprobado
100348,Auto,627163.93,,Aprobado
100348,Hipotecario,229342.99,26236.51,Aprobado
100349,Hipotecario,1009689.77,115507.08,Aprobado
100349,Consumo,373235.6,,Aprobado
100349,Auto,1077133.92,,Aprobado
100350,Consumo,387225.96,,Aprobado
100350,Consumo,1399291.1,,Rechazado
100351,Consumo,1169026.91,,Aprobado
100351,Consumo,1113632.75,,Rechazado
100351,Auto,331134.58,,Aprobado
100352,Consumo,1444621.98,,Cancelado
100352,Hipotecario,859695.9,98347.99,Aprobado
100353,Auto,185058.72,,Aprobado
100353,Consumo,909873.25,,Aprobado
100353,Consumo,1063627.71,,Aprobado
100354,Hipotecario,575669.78,65855.81,Cancelado
100354,Consumo,721274.92,,Cancelado
100354,Consumo,67587.91,,Aprobado
100355,Auto,653602.72,,Aprobado
100355,Consumo,1016522.4,,Rechazado
100355,Hipotecario,560220.38,64088.42,Aprobado
100356,Auto,525546.62,,Aprobado
100356,Consumo,519086.6,,Aprobado
100356,Hipotecario,279048.11,31922.71,Rechazado
100357,Consumo,857712.59,,Cancelado
100357,Auto,917829.02,,Aprobado
100358,Hipotecario,441798.42,50541.11,Cancelado
100358,Hipotecario,782139.46,89475.65,Rechazado
100359,Auto,974228.13,,Cancelado
100359,Consumo,1227065.84,,Rechazado
100360,Consumo,481567.08,,Cancelado
100360,Hipotecario,1213830.28,138860.46,Cancelado
100360,Consumo,1276885.81,,Aprobado
100361,Hipotecario,1249410.11,142930.75,Aprobado
100361,Auto,1008833.88,,Cancelado
100362,Hipotecario,1164704.84,133240.58,Aprobado
100363,Auto,480551.54,,Aprobado
100364,Auto,1059819.34,,Aprobado
100364,Auto,587910.17,,Aprobado
100365,Hipotecario,244468.42,27966.84,Aprobado
100365,Auto,178915.92,,Aprobado
100365,Consumo,798948.6,,Cancelado
100366,Consumo,1333115.2,,Rechazado
100366,Auto,339738.85,,Aprobado
100367,Auto,933305.93,,Aprobado
100368,Auto,742483.14,,Aprobado
100368,Hipotecario,1227863.11,140465.8,Aprobado
100369,Consumo,229497.29,,Aprobado
100369,Auto,1446981.07,,Aprobado
100370,Auto,807220.19,,Rechazado
100370,Auto,330024.8,,Aprobado
100371,Consumo,1229785.94,,Cancelado
100372,Hipotecario,110752.05,12669.88,Aprobado
100373,Consumo,1005374.36,,Aprobado
100374,Hipotecario,1107295.48,126673.03,Aprobado
100375,Auto,843079.75,,Aprobado
100375,Auto,250043.2,,Aprobado
100375,Auto,401598.71,,Aprobado
100376,Consumo,597899.43,,Aprobado
100377,Consumo,1197729.55,,Aprobado
100377,Auto,346156.49,,Rechazado
100378,Consumo,251531.4,,Aprobado
100379,Hipotecario,1392709.79,159324.03,Aprobado
100379,Consumo,370260.41,,Cancelado
100380,Hipotecario,1311984.76,150089.2,Aprobado
100381,Hipotecario,143850.61,16456.31,Rechazado
100381,Auto,1275909.91,,Rechazado
100382,Consumo,291585.59,,Aprobado
100382,Hipotecario,1191622.17,136319.89,Cancelado
100383,Hipotecario,125175.91,14319.95,Aprobado
100383,Hipotecario,1036348.43,118556.79,Aprobado
100383,Hipotecario,1018724.18,116540.6,Rechazado
100384,Consumo,115474.59,,Cancelado
100385,Consumo,1119386.6,,Aprobado
100385,Consumo,1022500.71,,Aprobado
100386,Hipotecario,1470008.48,168166.89,Aprobado
100386,Consumo,818492.5,,Aprobado
100386,Consumo,904334.58,,Aprobado
100387,Consumo,414083.63,,Aprobado
100387,Consumo,1228814.85,,Aprobado
100387,Consumo,338830.74,,Aprobado
100388,Hipotecario,297248.06,34004.76,Cancelado
100389,Hipotecario,361107.88,41310.23,Aprobado
100389,Auto,677124.14,,Aprobado
100390,Auto,581837.46,,Cancelado
100390,Auto,472332.17,,Aprobado
100391,Consumo,370415.44,,Aprobado
100391,Auto,429536.34,,Aprobado
100391,Consumo,1253520.01,,Rechazado
100392,Hipotecario,1398948.45,160037.72,Aprobado
100392,Auto,1018194.76,,Aprobado
100393,Auto,545044.64,,Aprobado
100394,Auto,536096.46,,Aprobado
100394,Consumo,569138.83,,Aprobado
100394,Auto,365748.26,,Aprobado
100395,Auto,848717.69,,Aprobado
100395,Auto,73744.5,,Rechazado
100396,Consumo,1351569.27,,Aprobado
100396,Hipotecario,555021.5,63493.67,Aprobado
100397,Hipotecario,428276.11,48994.18,Rechazado
100397,Consumo,1429880.54,,Aprobado
100398,Consumo,1358546.01,,Aprobado
100399,Consumo,109558.85,,Cancelado
100400,Consumo,1135180.67,,Rechazado
100401,Hipotecario,39286.43,4494.31,Aprobado
100401,Consumo,74822.89,,Aprobado
100402,Auto,906539.32,,Aprobado
100403,Consumo,915312.88,,Aprobado
100404,Consumo,632090.81,,Rechazado
100404,Hipotecario,667651.39,76378.37,Aprobado
100405,Auto,618333.03,,Aprobado
100405,Hipotecario,960577.5,109888.71,Aprobado
100406,Hipotecario,118151.55,13516.37,Cancelado
100406,Auto,1232564.11,,Aprobado
100407,Consumo,528023.63,,Rechazado
100408,Hipotecario,746356.49,85382.13,Rechazado
100408,Consumo,358896.75,,Aprobado
100409,Consumo,73336.92,,Aprobado
100409,Hipotecario,289583.99,33128.0,Aprobado
100409,Auto,541250.07,,Aprobado
100410,Hipotecario,1485019.31,169884.11,Rechazado
100410,Auto,1355375.62,,Aprobado
100411,Auto,230680.43,,Aprobado
100412,Hipotecario,1302813.24,149039.99,Aprobado
100413,Hipotecario,423135.25,48406.07,Aprobado
100414,Hipotecario,720138.52,82382.83,Cancelado
100414,Hipotecario,361944.39,41405.93,Aprobado
100415,Consumo,759476.42,,Rechazado
100415,Hipotecario,1136292.89,129990.3,Aprobado
100415,Auto,915023.94,,Aprobado
100416,Hipotecario,59160.41,6767.87,Aprobado
100417,Auto,1255113.35,,Cancelado
100418,Hipotecario,1076717.41,123174.95,Aprobado
100418,Auto,33367.11,,Aprobado
100418,Auto,1240681.16,,Aprobado
100419,Auto,1395714.72,,Aprobado
100420,Hipotecario,1478530.26,169141.77,Aprobado
100420,Consumo,1237258.27,,Aprobado
100420,Auto,258305.11,,Aprobado
100421,Hipotecario,1318058.34,150784.01,Aprobado
100421,Hipotecario,751013.79,85914.91,Rechazado
100422,Hipotecario,1436919.78,164381.59,Rechazado
100423,Hipotecario,1158995.22,132587.41,Aprobado
100423,Auto,39689.58,,Rechazado
100423,Auto,1107917.41,,Aprobado
100424,Auto,1464254.25,,Rechazado
100424,Hipotecario,1340240.35,153321.6,Rechazado
100425,Consumo,742847.15,,Aprobado
100425,Hipotecario,345033.57,39471.35,Aprobado
100425,Consumo,865254.45,,Aprobado
100426,Hipotecario,507262.19,58030.08,Aprobado
100426,Consumo,66329.31,,Aprobado
100427,Consumo,1222988.87,,Aprobado
100427,Consumo,1087721.28,,Cancelado
100428,Consumo,1381965.22,,Aprobado
100428,Hipotecario,1442021.36,164965.2,Rechazado
100429,Hipotecario,298727.25,34173.97,Aprobado
100429,Consumo,763785.21,,Rechazado
100430,Auto,873106.58,,Aprobado
100430,Auto,1298372.84,,Cancelado
100430,Auto,1281303.69,,Aprobado
100431,Auto,1340708.73,,Aprobado
100431,Hipotecario,1418678.39,162294.8,Aprobado
100432,Auto,1422431.13,,Aprobado
100432,Hipotecario,1296858.17,148358.74,Aprobado
100433,Consumo,870353.59,,Cancelado
100433,Auto,1211997.61,,Aprobado
100434,Consumo,507416.1,,Rechazado
100434,Consumo,325898.46,,Aprobado
100434,Auto,1349325.82,,Aprobado
100435,Consumo,1165544.7,,Aprobado
100436,Hipotecario,1432294.11,163852.42,Aprobado
100436,Hipotecario,816476.14,93403.71,Rechazado
100436,Consumo,659065.21,,Aprobado
100437,Hipotecario,454609.72,52006.71,Aprobado
100437,Auto,198252.98,,Aprobado
100438,Auto,1451036.83,,Aprobado
100438,Auto,546903.25,,Aprobado
100439,Consumo,1105194.41,,Aprobado
100439,Auto,946206.38,,Rechazado
100440,Consumo,982228.92,,Aprobado
100440,Hipotecario,268628.03,30730.67,Aprobado
100441,Consumo,750583.48,,Aprobado
100442,Hipotecario,1071189.4,122542.55,Rechazado
100442,Auto,531866.67,,Rechazado
100442,Hipotecario,1049993.64,120117.79,Aprobado
100443,Auto,645441.77,,Aprobado
100444,Consumo,664647.31,,Aprobado
100444,Auto,416023.85,,Aprobado
100444,Hipotecario,1346570.72,154045.78,Cancelado
100445,Auto,629053.98,,Aprobado
100446,Auto,1106406.42,,Aprobado
100446,Auto,925743.47,,Aprobado
100447,Hipotecario,240405.73,27502.08,Aprobado
100448,Consumo,1457415.19,,Aprobado
100448,Hipotecario,727837.89,83263.62,Rechazado
100448,Consumo,180021.69,,Aprobado
100449,Auto,619123.2,,Aprobado
100450,Consumo,735247.21,,Cancelado
100450,Consumo,1172875.91,,Aprobado
100450,Consumo,57352.4,,Rechazado
100451,Consumo,628187.75,,Aprobado
100451,Consumo,1393610.33,,Aprobado
100451,Consumo,835071.06,,Aprobado
100452,Hipotecario,319108.63,36505.58,Aprobado
100452,Hipotecario,491961.44,56279.69,Aprobado
100452,Hipotecario,984162.88,112586.84,Aprobado
100453,Hipotecario,264578.65,30267.42,Rechazado
100453,Auto,262218.32,,Aprobado
100454,Hipotecario,1366560.15,156332.55,Aprobado
100454,Consumo,729641.71,,Rechazado
100454,Auto,1080788.05,,Cancelado
100455,Consumo,728687.11,,Cancelado
100455,Auto,432623.43,,Aprobado
100456,Hipotecario,1031528.16,118005.36,Aprobado
100456,Auto,1425221.54,,Rechazado
100456,Consumo,371557.83,,Aprobado
100457,Hipotecario,1422689.11,162753.62,Aprobado
100458,Consumo,233265.35,,Aprobado
100458,Hipotecario,1087110.28,124363.88,Cancelado
100458,Auto,797429.3,,Rechazado
100459,Auto,744691.52,,Aprobado
100459,Hipotecario,181849.9,20803.37,Aprobado
100459,Hipotecario,1083486.22,123949.29,Aprobado
100460,Hipotecario,510583.95,58410.08,Aprobado
100460,Hipotecario,262458.06,30024.83,Aprobado
100461,Auto,971807.91,,Rechazado
100462,Consumo,948257.54,,Aprobado
100462,Consumo,1470725.05,,Aprobado
100463,Auto,1210690.39,,Aprobado
100464,Consumo,239948.98,,Aprobado
100465,Hipotecario,977529.09,111827.94,Aprobado
100465,Auto,45710.16,,Aprobado
100465,Consumo,196021.36,,Aprobado
100466,Auto,288116.89,,Cancelado
100466,Hipotecario,933928.42,106840.09,Aprobado
100467,Auto,818878.27,,Aprobado
100467,Auto,1478795.94,,Aprobado
100467,Hipotecario,280799.56,32123.07,Cancelado
100468,Consumo,582650.35,,Aprobado
100469,Auto,1315019.22,,Cancelado
100469,Auto,1081088.58,,Aprobado
100470,Auto,1082565.7,,Aprobado
100470,Hipotecario,1354682.03,154973.7,Aprobado
100470,Hipotecario,180128.3,20606.42,Cancelado
100471,Consumo,503275.85,,Aprobado
100472,Consumo,1493816.48,,Aprobado
100473,Hipotecario,1144931.97,130978.6,Cancelado
100474,Auto,543819.46,,Aprobado
100474,Auto,118720.48,,Rechazado
100475,Auto,1060609.72,,Aprobado
100475,Consumo,1305520.81,,Aprobado
100475,Consumo,1478173.93,,Aprobado
100476,Consumo,271832.62,,Rechazado
100476,Consumo,774322.62,,Aprobado
100476,Hipotecario,1421407.77,162607.03,Aprobado
100477,Consumo,1323827.73,,Aprobado
100477,Consumo,1341723.39,,Aprobado
100478,Consumo,1135751.0,,Aprobado
100478,Consumo,1413643.6,,Aprobado
100479,Consumo,1010897.93,,Rechazado
100480,Consumo,849582.19,,Aprobado
100481,Consumo,827538.35,,Aprobado
100482,Consumo,484663.28,,Aprobado
100482,Hipotecario,115351.67,13196.07,Aprobado
100483,Consumo,1237074.26,,Aprobado
100483,Hipotecario,44112.66,5046.43,Aprobado
100484,Consumo,1185186.27,,Aprobado
100484,Hipotecario,863542.0,98787.98,Aprobado
100485,Auto,51514.42,,Aprobado
100486,Consumo,669139.42,,Aprobado
100486,Hipotecario,888172.51,101605.68,Aprobado
100487,Consumo,631553.26,,Aprobado
100487,Hipotecario,209841.28,24005.55,Aprobado
100488,Auto,1164472.8,,Cancelado
100489,Consumo,598559.52,,Aprobado
100490,Hipotecario,629517.95,72015.96,Aprobado
100491,Hipotecario,762058.63,87178.43,Aprobado
100491,Auto,1142323.15,,Rechazado
100492,Consumo,1379003.12,,Aprobado
100492,Consumo,60353.06,,Aprobado
100493,Auto,254064.82,,Aprobado
100494,Auto,1384747.7,,Aprobado
100494,Consumo,390911.66,,Aprobado
100495,Consumo,1496826.18,,Aprobado
100495,Consumo,664160.58,,Aprobado
100495,Auto,943971.46,,Aprobado
100496,Hipotecario,814179.97,93141.03,Aprobado
100496,Consumo,502823.75,,Aprobado
100496,Consumo,746115.06,,Aprobado
100497,Hipotecario,1449700.35,165843.67,Cancelado
100497,Auto,576344.26,,Aprobado
100498,Auto,257886.84,,Aprobado
100499,Auto,712662.57,,Cancelado
100499,Hipotecario,556673.26,63682.63,Aprobado
100499,Auto,1289572.46,,Aprobado
100500,Hipotecario,98592.26,11278.82,Aprobado
100500,Consumo,508768.65,,Aprobado
100500,Auto,31254.04,,Aprobado
100501,Consumo,48958.32,,Aprobado
100502,Auto,1266029.91,,Cancelado
100502,Consumo,73194.96,,Aprobado
100502,Auto,321109.76,,Rechazado
100503,Auto,1485442.16,,Rechazado
100503,Auto,1421159.53,,Aprobado
100504,Auto,675357.04,,Rechazado
100505,Hipotecario,757039.45,86604.24,Aprobado
100505,Hipotecario,658960.82,75384.18,Aprobado
100506,Hipotecario,1387623.19,158742.13,Rechazado
100506,Auto,1049862.41,,Aprobado
100506,Hipotecario,44435.44,5083.35,Aprobado
100507,Auto,1118863.5,,Aprobado
100507,Hipotecario,56181.34,6427.07,Aprobado
100508,Consumo,662186.23,,Aprobado
100508,Hipotecario,963903.92,110269.24,Rechazado
100508,Hipotecario,992425.71,113532.09,Aprobado
100509,Hipotecario,1091595.37,124876.96,Aprobado
100509,Auto,354124.65,,Cancelado
100509,Auto,306425.6,,Rechazado
100510,Consumo,1367311.73,,Aprobado
100510,Auto,246131.45,,Rechazado
100510,Auto,319676.59,,Rechazado
100511,Consumo,1175831.37,,Aprobado
100512,Hipotecario,1357807.95,155331.31,Aprobado
100512,Consumo,1475276.53,,Aprobado
100512,Hipotecario,1463523.68,167425.04,Aprobado
100513,Hipotecario,364601.08,41709.85,Cancelado
100514,Consumo,1493423.19,,Cancelado
100514,Auto,484736.43,,Aprobado
100514,Auto,541929.98,,Cancelado
100515,Auto,740497.64,,Aprobado
100516,Consumo,747244.64,,Aprobado
100516,Consumo,1179081.07,,Aprobado
100516,Auto,1459419.22,,Rechazado
100517,Hipotecario,893520.09,102217.43,Aprobado
100517,Consumo,137211.61,,Aprobado
100517,Auto,467548.28,,Aprobado
100518,Hipotecario,368345.95,42138.25,Aprobado
100518,Auto,735863.24,,Aprobado
100518,Consumo,1204532.04,,Rechazado
100519,Consumo,97478.97,,Aprobado
100519,Consumo,1121870.07,,Cancelado
100520,Consumo,919711.55,,Rechazado
100521,Consumo,1127857.43,,Aprobado
100522,Auto,607106.32,,Rechazado
100523,Consumo,683257.87,,Aprobado
100523,Auto,246140.04,,Rechazado
100524,Consumo,955874.52,,Rechazado
100524,Auto,1168812.96,,Aprobado
100525,Consumo,1129193.56,,Rechazado
100525,Auto,508783.47,,Aprobado
100526,Consumo,607708.06,,Aprobado
100526,Consumo,345880.72,,Rechazado
100527,Consumo,1411525.13,,Aprobado
100528,Hipotecario,1226112.04,140265.48,Rechazado
100528,Consumo,229292.62,,Aprobado
100529,Consumo,139192.54,,Rechazado
100530,Consumo,1016021.28,,Aprobado
100531,Auto,1409671.12,,Aprobado
100531,Hipotecario,1240425.47,141902.92,Aprobado
100532,Auto,623853.27,,Rechazado
100532,Auto,537994.73,,Aprobado
100533,Auto,798051.17,,Aprobado
100533,Hipotecario,1115550.45,127617.39,Aprobado
100533,Auto,996112.01,,Aprobado
100534,Hipotecario,1401646.63,160346.39,Aprobado
100535,Hipotecario,1263404.98,144531.74,Aprobado
100535,Hipotecario,965884.05,110495.77,Aprobado
100535,Auto,1443093.54,,Rechazado
100536,Hipotecario,476130.38,54468.64,Aprobado
100537,Consumo,463284.55,,Aprobado
100537,Consumo,57529.2,,Rechazado
100538,Hipotecario,868995.26,99411.83,Aprobado
100538,Auto,936218.37,,Rechazado
100538,Hipotecario,963808.33,110258.31,Aprobado
100539,Auto,1275168.27,,Aprobado
100539,Consumo,22062.37,,Aprobado
100540,Consumo,550539.38,,Rechazado
100540,Consumo,707108.58,,Aprobado
100541,Consumo,572638.45,,Aprobado
100541,Auto,92035.19,,Cancelado
100542,Consumo,695513.5,,Aprobado
100542,Consumo,924567.25,,Aprobado
100542,Consumo,285736.71,,Aprobado
100543,Auto,727499.66,,Cancelado
100543,Auto,1412238.57,,Aprobado
100543,Consumo,1451668.62,,Rechazado
100544,Auto,403668.41,,Aprobado
100544,Auto,467603.95,,Rechazado
100544,Auto,264956.25,,Aprobado
100545,Consumo,468977.4,,Aprobado
100545,Consumo,864940.04,,Rechazado
100546,Hipotecario,1433008.04,163934.09,Aprobado
100546,Auto,895661.72,,Rechazado
100547,Auto,1169422.69,,Aprobado
100548,Auto,409026.24,,Aprobado
100548,Auto,859211.57,,Aprobado
100549,Hipotecario,549561.14,62869.02,Aprobado
100550,Hipotecario,1354598.75,154964.18,Aprobado
100550,Consumo,1432660.64,,Aprobado
100550,Consumo,1495560.9,,Aprobado
100551,Consumo,1320748.15,,Aprobado
100552,Auto,446012.43,,Aprobado
100553,Hipotecario,335188.88,38345.13,Rechazado
100553,Auto,231973.96,,Aprobado
100554,Hipotecario,1417183.94,162123.84,Aprobado
100554,Auto,1124113.9,,Aprobado
100555,Hipotecario,1332362.62,152420.4,Rechazado
100556,Auto,657062.62,,Aprobado
100556,Auto,637592.39,,Aprobado
100557,Hipotecario,514149.85,58818.01,Rechazado
100557,Consumo,1398390.84,,Aprobado
100558,Consumo,499814.79,,Aprobado
100558,Hipotecario,658210.28,75298.32,Aprobado
100558,Hipotecario,1399871.72,160143.34,Aprobado
100559,Hipotecario,895163.53,102405.44,Cancelado
100560,Auto,229380.37,,Aprobado
100561,Auto,152196.36,,Rechazado
100561,Hipotecario,1486532.51,170057.21,Cancelado
100561,Hipotecario,517351.67,59184.3,Aprobado
100562,Auto,422615.24,,Aprobado
100562,Consumo,308012.41,,Aprobado
100562,Consumo,456116.43,,Aprobado
100563,Auto,1417541.83,,Rechazado
100563,Auto,820313.76,,Aprobado
100564,Auto,158419.69,,Rechazado
100565,Hipotecario,148114.58,16944.1,Aprobado
100566,Consumo,518282.6,,Aprobado
100566,Auto,1181719.74,,Aprobado
100567,Consumo,1061782.15,,Aprobado
100567,Hipotecario,535770.13,61291.34,Rechazado
100567,Hipotecario,631506.31,72243.43,Cancelado
100568,Auto,775438.62,,Aprobado
100568,Consumo,95221.32,,Aprobado
100568,Hipotecario,1000946.89,114506.91,Aprobado
100569,Auto,1235747.31,,Rechazado
100569,Auto,122294.22,,Cancelado
100569,Consumo,259369.06,,Cancelado
100570,Consumo,1054417.14,,Rechazado
100570,Auto,46718.21,,Cancelado
100571,Auto,1335647.77,,Aprobado
100571,Hipotecario,735476.49,84137.47,Rechazado
100571,Consumo,1483114.65,,Aprobado
100572,Consumo,643390.19,,Rechazado
100572,Hipotecario,65363.33,7477.47,Aprobado
100572,Auto,926907.87,,Aprobado
100573,Auto,507418.25,,Aprobado
100573,Consumo,1492046.99,,Aprobado
100574,Auto,791900.19,,Cancelado
100574,Hipotecario,1472051.1,168400.56,Aprobado
100574,Hipotecario,688458.51,78758.68,Rechazado
100575,Hipotecario,1167069.28,133511.07,Aprobado
100575,Consumo,1268665.94,,Aprobado
100575,Hipotecario,686137.85,78493.2,Aprobado
100576,Auto,1442140.12,,Aprobado
100576,Consumo,629473.38,,Aprobado
100577,Hipotecario,1325238.78,151605.44,Rechazado
100578,Consumo,401885.75,,Rechazado
100578,Hipotecario,1267299.72,144977.29,Aprobado
100579,Auto,843947.83,,Aprobado
100580,Auto,948621.09,,Aprobado
100580,Hipotecario,862132.32,98626.72,Aprobado
100581,Consumo,342091.37,,Aprobado
100581,Hipotecario,830957.86,95060.4,Aprobado
100581,Consumo,586470.45,,Aprobado
100582,Auto,1278538.28,,Aprobado
100582,Hipotecario,694980.44,79504.78,Rechazado
